Aff,Neg,Judges,Votes,Win
Lincoln East AG,Sioux Falls Jefferson WH,"Serena Schadl																																						Loc Nguyen																																						Angela Kwambamba","Neg																															Neg																															Aff","2-1																															NEG"
SF Lincoln VS,Sioux Falls Jefferson HM,"Sawyer Smith																																						Evelyn Tucker																																						Kolby Cameron","Neg																															Aff																															Neg","2-1																															NEG"
