Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Pennsbury CQ,Bronx Science GG,Pamela Lee,Neg,27.2,28.3
Pennsbury AW,Lexington KZ,Angel Xiang,Aff,28.9,28.7
Pennsbury LC,Strake Jesuit  EX,Derrick Bean,Aff,28.0,27.0
Pennsbury AS,Stuyvesant ELi,Nick Malinak,Aff,29.3,29.2
Stuyvesant EL,Bronx Science KL,Arjun Suryawanshi,Neg,28.6,28.8
Strath Haven LD,Bridgewater Raritan MY,Yin Thein,Aff,29.5,29.2
Montville AS,Bronx Science SS,Diego Arcos,Neg,28.5,28.6
Millburn VS,Stuyvesant YL,Christopher Bezemek,Aff,29.0,28.9
Bridgewater Raritan EC,Wissahickon SY,Alexander MacDonald,Aff,28.7,28.3
Marriotts Ridge EL,Garnet Valley SA,Bonnie Abrams,Neg,28.3,28.7
Bridgewater Raritan HK,Strath Haven NS,Victor Chen,Neg,28.6,28.7
Bridgewater Raritan PM,Garnet Valley NV,Deborah Wus,Neg,28.9,29.0
Strake Jesuit  JM,La Salle AN,Anju Kumar,Neg,28.8,29.0
Cumberland Valley NL,Pennsbury YE,Suleman Ranjha,Neg,28.3,28.4
Bronx Science LS,Millburn SK,Ravi Kondle,Neg,28.0,29.0
Bridgewater Raritan AM,CR North JX,Campbell Haire,Neg,29.3,29.4
Pennsbury SB,Stuyvesant EJ,abdullahi abdulazeez,Neg,28.0,29.0
Strake Jesuit  LC,Lexington VZ,Jack Booth,Aff,29.0,28.8
Strake Jesuit  SW,Bronx Science CH,Tara Riggs,Neg,29.7,29.8
Bridgewater Raritan MM,Strake Jesuit  AY,Elesa Knowles,Aff,28.7,28.5
Strake Jesuit  DV,Lexington CS,Priya Aggarwal,Aff,29.0,28.8
Hamilton GJ,Pingry SH,Henry Ji,Neg,27.9,28.8
Strake Jesuit  NF,Pennsbury DD,Ava Manaker,Aff,28.9,28.8
BASIS Chandler WI,Pennsbury PR,Pratik Shah,Aff,29.0,28.8
Strake Jesuit  MZ,Stuyvesant EM,Jerry Sun,Aff,29.3,28.5
Marriotts Ridge RK,Hill JG,Kalyani Matta,Neg,28.5,29.0
