Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Stuyvesant YL,Cumberland Valley NL,Arjun Suryawanshi,Aff,27.3,28.9
Millburn SK,Strake Jesuit  DV,Alex Paul,Aff,28.5,27.2
Wissahickon SY,Strake Jesuit  MZ,Jack Booth,Neg,28.3,28.9
Garnet Valley NV,Strake Jesuit  SW,Bonnie Abrams,Aff,28.8,28.8
Hill JG,Strake Jesuit  NF,Bo Zeng,Aff,29.5,29.4
Bronx Science CH,Bridgewater Raritan MM,Jerry Sun,Aff,29.0,28.8
Strake Jesuit  EX,Hamilton GJ,Tara Riggs,Neg,28.3,29.4
Stuyvesant ELi,Montville AS,Christopher Bezemek,Neg,28.7,29.3
Bronx Science SS,Bridgewater Raritan EC,Nick Malinak,Aff,29.1,28.0
Lexington KZ,Bronx Science LS,Nikhil Mehta,Aff,29.0,28.5
Pingry SH,Strake Jesuit  JM,Suleman Ranjha,Aff,29.1,28.7
Garnet Valley SA,Pennsbury CQ,Alexander MacDonald,Neg,28.5,28.8
CR North JX,Strake Jesuit  LC,Avery Dover,Neg,28.7,29.6
La Salle AN,Pennsbury AW,abdullahi abdulazeez,Neg,27.5,30.0
Pennsbury PR,Bridgewater Raritan AM,Xavier Phillip,Neg,28.1,28.4
Strake Jesuit  AY,Marriotts Ridge RK,James Grey,Aff,28.5,27.0
Pennsbury DD,Millburn VS,Diego Arcos,Neg,28.1,29.0
Bridgewater Raritan MY,Pennsbury LC,Fariya Sharif,Aff,29.0,28.0
Lexington VZ,Pennsbury AS,Pamela Lee,Aff,28.4,28.3
Bronx Science KL,Bridgewater Raritan PM,Jesse Laitman,Neg,29.4,29.5
Strath Haven NS,Pennsbury SB,Aimee Trivino,Aff,28.1,28.0
Pennsbury YE,Bridgewater Raritan HK,Anju Kumar,Neg,29.0,29.0
Stuyvesant EM,Marriotts Ridge EL,Ann Pickering,Aff,29.4,28.6
Stuyvesant EJ,BASIS Chandler WI,Elesa Knowles,Neg,28.3,28.7
Lexington CS,Stuyvesant EL,Campbell Haire,Neg,29.5,29.6
Bronx Science GG,Strath Haven LD,Deborah Wus,Aff,29.7,29.6
