Aff,Neg,Judges,Votes,Win
Scarsdale DH,Lake Highland Prep HL,"Chris Castillo																																						Travis Smith																																						Omar Lopera","Aff																															Neg																															Neg","2-1																															NEG"
American Heritage Broward MC,Lake Highland Prep PS,"Megan Butt																																						Ethan Massa																																						Michael Kurian","Neg																															Aff																															Aff","2-1																															AFF"
