Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Bronx Science LS,Strath Haven LD,Zhiying Hu,Aff,29.5,29.4
Germantown CZ,Montville SL,Sonnie Picallo,Aff,28.8,28.7
CR North AT,Cherry Hill HS East CR,Ritesh Parikh,Neg,28.5,29.0
Bronx Science AR,Walter Johnson CL,Avery Dover,Aff,29.3,28.7
Pennsbury DD,Bridgewater Raritan MY,Jenny Ludmer,Aff,28.6,28.0
Poly Prep RG,Bridgewater Raritan AP,Chris Fox,Aff,28.1,28.0
Lexington JM,Brearley IL,Jordana Bales,Neg,29.3,29.5
Bridgewater Raritan SP,Montville ASh,Joygill Moriah,Aff,30.0,29.7
Unionville AZ,Ridge SB,Ravi Kondle,Aff,29.0,28.3
Regis WN,Montville AS,Rakesh Kumar,Neg,29.4,29.4
Ridge RQ,Chapin AL,Tarun Sathyanarayana,Aff,30.0,28.0
Regis EN,Bronx Science SS,Rishabh Ganesh,Neg,30.0,29.0
Princeton LL,Lexington LA,Siilen Sergelen,Aff,28.9,28.7
Montville AM,Bronx Science JT,Chia Liu,Aff,28.5,27.3
CR North NV,Bronx Science AG,Hannah Guo,Neg,28.8,28.9
Regis DA,Chapin MK,Yiping Feng,Neg,29.0,29.3
Bronx Science JS,Lexington OO,Alex Paul,Aff,29.6,29.5
Bronx Science IM,Unionville AF,Grant Brown,Aff,29.3,28.4
CR North DL,Brearley IC,Todd Perkins,Neg,28.7,28.9
Bronx Science CH,Strath Haven RS,Adelle Fernando,Neg,27.7,28.3
Millburn MM,Bronx Science GG,Saied Beckford,Neg,28.4,28.8
Bridgewater Raritan SL,CR North JX,Arjun Suryawanshi,Neg,28.6,28.9
Montville IG,Lexington AL,Shrey Raju,Neg,29.0,29.4
Unionville AK,Bridgewater Raritan HK,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
