Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Dripping Springs AK,Bellaire KG,Adam Lipton,Aff,27.8,27.7
Bentonville HA,Cabot MJ,DH Henderson,Aff,29.2,28.8
Greenhill SK,Harker RG,Mark Kivimaki,Aff,29.0,28.8
Greenhill MA,Winston Churchill MH,dylan jones,Aff,29.0,28.4
Cabot KB,Lakeville South EH,Sumya Paruchuri,Neg,29.2,29.3
McNeil JL,Plano West NS,Diego Arcos,Aff,29.0,25.0
Strake Jesuit  SA,Southlake Carroll AB,Austin Broussard,Neg,27.9,28.5
Coppell KT,Colleyville Heritage GM,Avery Wilson,Aff,29.6,29.5
Harker AS,Plano West AR,Mark Kivimaki,Neg,28.8,29.2
Durham GW,Bellaire AK,Alice Waters,Aff,28.9,28.6
Greenhill EX,Memorial EJ,Claudia Ribera,Aff,29.2,29.1
Greenhill OG,Westwood DV,Bryce Sheffield,Neg,28.2,28.3
Plano West SG,McNeil NV,Asad Ahmed,Neg,29.8,29.9
Plano Senior JA,Coppell ZM,Patrick Fox,Neg,28.3,28.6
Winston Churchill TC,Southlake Carroll IM,Claudia Ribera,Neg,29.0,29.2
Southlake Carroll SK,Northland Christian LM,Diego Arcos,Neg,27.9,29.5
Clear Lake RZ,Dripping Springs AA,Adam Lipton,Aff,28.3,28.0
Isidore Newman WC,Greenhill TH,Bryce Sheffield,Aff,29.1,29.3
Kinkaid CM,Lindale CM,Theo Khakoo,Aff,29.3,29.0
Bellaire ER,Isidore Newman DC,Lydia Wang,Neg,28.7,28.9
Westwood RN,Strake Jesuit  SW,Jacob Palmer,Neg,28.6,28.9
Monta Vista EY,Strake Jesuit  LC,DH Henderson,Aff,29.6,28.8
Isidore Newman SE,Strake Jesuit  SR,Kush Vijapure,Neg,29.0,29.4
Westwood TG,Clear Lake OS,Emanuel Vargas,Aff,28.0,28.0
McNeil AP,Dallas Highland Park AG,Isaac Hoch,Neg,29.0,29.1
Greenhill AK,Westwood SM,Sumya Paruchuri,Aff,29.5,28.6
Westwood AP,Coppell SY,Niko Sims,Aff,28.3,28.2
Little Rock Central GT,BASIS Scottsdale JV,Nigel Taylor-Ward,Aff,29.0,29.3
Greenhill DM,Colleyville Heritage CB,Nigel Taylor-Ward,Aff,29.3,28.9
Elkins SS,Little Rock Central YH,Johnathen Standifer,Neg,29.0,29.5
Clear Lake CW,Acton-Boxborough NK,Austin Broussard,Neg,29.0,29.9
Memorial CS,Strake Jesuit  BB,Jacob Palmer,Neg,28.8,28.9
Strake Jesuit  CC,Greenhill VT,Alice Waters,Neg,29.0,29.1
Flower Mound KK,VR Eaton MV,Elliot Harvanko,Neg,27.5,28.0
Flower Mound KV,Bellaire AS,Eliza Avramova,Aff,29.1,28.9
Emerson SK,Jasper JL,Bob Yang,Neg,29.6,29.8
Dripping Springs AG,Harker ASi,Jess Dickey,Neg,29.0,28.9
Little Rock Central SH,Isidore Newman JD,Niko Sims,Neg,28.3,28.4
Eastside NS,Colleyville Heritage SK,Patrick Fox,Neg,28.3,28.4
McNeil PP,VR Eaton EN,Lydia Aklilu,Aff,28.5,28.0
Harker LC,McNeil AS,Ryan Love,Neg,29.5,29.7
Vestavia Hills VZ,Harker NB,Elliot Harvanko,Neg,28.9,29.2
Strake Jesuit  AY,Westwood AT,Aryan Jasani,Aff,29.0,28.9
Harker SS,Strake Jesuit  KS,Lydia Wang,Aff,29.3,29.2
Plano West RC,Northland Christian LH,Eliza Avramova,Aff,29.3,28.8
Westlake PS,City Honors JB,Avery Wilson,Neg,28.7,28.8
