Aff,Neg,Judges,Votes,Win
Harker SS,Lexington MS,"Tom Evnen																																						Sabeeh Mirza																																						Kacee Wells","Aff																															Aff																															Aff","3-0																															AFF"
Westlake MR,Strake Jesuit  NW,"Archan Sen																																						Jack Quisenberry																																						Kate Nozal","Neg																															Neg																															Neg","3-0																															NEG"
Marlborough MJ,Isidore Newman AB,"Chris Castillo																																						Aaron Timmons																																						Will Kochel","Neg																															Neg																															Neg","3-0																															NEG"
Marlborough OO,Strake Jesuit  JW,"Patrick Fox																																						Bennett Dombcik																																						Jonas Le Barillec","Neg																															Aff																															Neg","2-1																															NEG"
Garland LA,Marlborough WR,"Brendon Morris																																						Alice Waters																																						Ana Bittner","Neg																															Neg																															Neg","3-0																															NEG"
Harrison BS,Lake Highland Prep PS,"Temitope Ogundare																																						Christopher Vincent																																						Joshua Adegoke","Neg																															Neg																															Neg","3-0																															NEG"
Greenhill SK,Brophy TJ,"Chetan Hertzig																																						Jacob Nails																																						Nick Loew","Neg																															Aff																															Neg","2-1																															NEG"
Harrison JB,Harrison JG,,Harrison JB advances,Harrison JB advances
