Aff,Neg,Judges,Votes,Result
Strake Jesuit  ZD,DTHS HV,"Morgan Copeland																																		Collin Smith																																		Sam Larson","Aff																												Aff																												Neg","2-1																															AFF"
Homestead SL,Garland LY,"Jared Croitoru																																		Silma Bathily																																		Tate Weston","Neg																												Neg																												Aff","2-1																															NEG"
Strake Jesuit  KS,Lexington VM,"Grant Brown																																		Tajaih Robinson																																		Jack Quisenberry","Neg																												Aff																												Neg","2-1																															NEG"
BASIS Peoria PY,Lexington JB,"James Stuckert																																		Jayanne Forrest																																		Joseph Georges","Aff																												Neg																												Aff","2-1																															AFF"
