Pro,Con,Judges,Votes,Win
Bronx Science OS,Princeton CB,"Charlie Grabois																																						Eric Trinh																																						Ashok Kasarla","Con																															Con																															Con","3-0																															CON"
Lexington SM,Chapin WI,"Mouctar Diarra																																						Nicole Hoang																																						Jason Ren","Con																															Pro																															Con","2-1																															CON"
