Pro,Con,Judges,Votes,Win
Potomac ER,Langley RC,"Evan Streams																																						Rachel Strong																																						Billy Haddad","Pro																															Con																															Con","2-1																															CON"
McLean WK,Bronx Science AC,"Leonardo Lobaccaro																																						Joanna Gorin																																						Harry Yu","Pro																															Pro																															Pro","3-0																															PRO"
River Hill BT,Chapin GI,"Audrey Yeung																																						Javier Lluch																																						Liz Scott","Con																															Con																															Con","3-0																															CON"
Thomas S. Wootton TT,Richard Montgomery LW,"Grisel Reyes																																						Max Dingli																																						Bobby Bao","Con																															Con																															Con","3-0																															CON"
Unionville NZ,Bronx Science WZ,"Kelsey Smith																																						Marley Anthony																																						Akash Kaukuntla","Con																															Con																															Con","3-0																															CON"
JR Masterman CA,Regis BT,"Gordon Wilson																																						Jeffrey Houser																																						Abe Dunn","Con																															Pro																															Con","2-1																															CON"
Hunter MM,Regis CK,"Victoria Sotomayor																																						Kate Sundeen																																						Jenny Yim","Pro																															Con																															Con","2-1																															CON"
Regis AQ,Hunter KP,"Katelynn Warmbold																																						Sarah Bi																																						George Li","Con																															Pro																															Pro","2-1																															PRO"
