Aff,Neg,Judges,Votes,Win
Blake BL,American Heritage Broward CP,"Quinn McKenzie																																						Sebastian Glos																																						Benjamin Redler","Aff																															Neg																															Neg","2-1																															NEG"
Trinity Prep DH,Blake CB,"Ishan Dubey																																						Frances Yong																																						Sharan Sawlani","Neg																															Neg																															Neg","3-0																															NEG"
Lake Highland Prep AS,Strake Jesuit  ZG,"Mason Cheng																																						Spencer Orlowski																																						Neil Press","Neg																															Aff																															Aff","2-1																															AFF"
Montgomery Blair LT,Strake Jesuit  HM,"Noah Mengisteab																																						Lauren Howard																																						Shane Stafford","Aff																															Aff																															Neg","2-1																															AFF"
