Pro,Con,Judges,Votes,Win
Delbarton EP,BASIS Peoria VG,"Massimo Mejia																																						Anna Altobell																																						Megan Niu","Con																															Con																															Con","3-0																															CON"
Delbarton AX,Strake Jesuit  ZG,"Sean Lacalle																																						Zachary Minter																																						Teagan Sahli","Pro																															Con																															Con","2-1																															CON"
