Pro,Con,Judges,Votes,Win
Avenues: The World CB,Seven Lakes CL,"Amey Sharma																																						Grant Barden																																						Cherie Wang","Pro																															Con																															Con","2-1																															CON"
Plano West BA,Strake Jesuit  HJ,"Dev Sharma																																						David Lu																																						Romeer Pillay","Pro																															Con																															Con","2-1																															CON"
