Pro,Con,Judges,Votes,Win
Charlotte Latin WR,Strake Jesuit  NC,"Dev Sharma																																						Troy Stone																																						Jordana Bales","Pro																															Pro																															Pro","3-0																															PRO"
Southlake Carroll DT,St Mary's Hall MJ,"Charlie Walker																																						Tuyen Le																																						Bilal Butt","Pro																															Pro																															Pro","3-0																															PRO"
Seven Lakes WJ,Plano West BA,"Shashwath Balaji																																						Romeer Pillay																																						Cherie Wang","Con																															Con																															Con","3-0																															CON"
Westlake RM,Westwood SP,"Ishan Dubey																																						Satvik Mahendra																																						Ayan Bakshi","Con																															Con																															Con","3-0																															CON"
Seven Lakes CL,Stratford WW,"Cale McCrary																																						Arjun Nair																																						Grant Barden","Pro																															Pro																															Pro","3-0																															PRO"
Southlake Carroll ST,Strake Jesuit  CM,"Arrman Kapoor																																						Eliza Avramova																																						Feifan Liu","Con																															Con																															Con","3-0																															CON"
Westlake GR,Strake Jesuit  HJ,"Arnav Mehta																																						David Lu																																						John Lutterman","Con																															Con																															Con","3-0																															CON"
Avenues: The World CB,Plano West ZZ,"Sripad Yadagiri																																						Cameron Ingram																																						Amanda Lopez","Pro																															Pro																															Con","2-1																															PRO"
