Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Wheatley AM,Scarsdale AS,Brooke Schiano-Gonzalez,Aff,29.3,29.0
Lexington NP,Dougherty Valley NM,Timothy Jiang,Aff,28.8,28.5
Bronx Science JT,Berkeley Carroll JH,Amanda Ciocca,Neg,29.1,29.3
Harrison AGa,Ridge AB,Lindsey McNamara,Aff,29.7,28.7
Chaminade AP,Syosset AP,Brooke Schiano-Gonzalez,Neg,28.7,29.0
Dougherty Valley PN,Half Hollow Hills HS East OB,Amit Patney,Aff,28.5,28.0
William G. Enloe AN,La Salle AR,Haiping Wang,Neg,28.8,29.2
Southern Lehigh AH,Berkeley Carroll ZM,Chetan Hertzig,Aff,27.7,27.3
Dougherty Valley SV,William G. Enloe WV,Lora Tell,Aff,28.5,28.4
Hudson SL,Lexington RB,Nick Sprenger,Aff,28.4,28.1
Harrison AN,Chaminade OS,Elaine Gao,Neg,28.7,28.8
Princeton Day MW,Hudson NS,Liz Patney,Aff,29.0,28.0
Pine View BL,Harrison AG,Aum Kendapadi,Neg,28.9,29.1
Chaminade MM,Lexington AL,John Kinghorn,Aff,28.8,28.0
Strath Haven SG,Harrison KI,Nick Sprenger,Neg,27.7,28.7
Pine View PB,CR North JX,John Kinghorn,Aff,28.8,27.7
Scarsdale AR,Northern Valley HK,Jack Booth,Neg,28.6,28.7
Half Hollow Hills HS East MH,Scarsdale KC,Aum Kendapadi,Neg,28.0,28.5
Pennsbury AW,Lexington OO,Salma Alhsni,Aff,29.0,28.8
Chaminade MB,Summit ZS,Haiping Wang,Neg,27.5,28.9
Cape Fear MS,Lexington VZ,Elizabeth Nicaj,Aff,28.9,28.3
Harrison SE,Strath Haven NS,Amit Patney,Aff,28.9,28.8
William G. Enloe ES,Half Hollow Hills HS East LB,Jaden Tepper,Aff,28.9,28.5
Ridge AM,Durham SJ,Salma Alhsni,Aff,28.9,28.7
William G. Enloe SG,Half Hollow Hills HS East SP,Jaden Tepper,Neg,28.5,28.7
Half Hollow Hills HS East ST,Syosset AH,Lindsey McNamara,Neg,27.4,28.0
Boston Latin AH,Thomas Edison EnergySmart Charter HQ,Amanda Ciocca,Aff,29.1,28.9
Harrison FW,Bronx Science KS,Liz Patney,Aff,29.0,28.0
Chaminade BS,Harrison PB,Elaine Gao,Neg,27.8,28.5
Bronx Science LS,Strath Haven YL,Timothy Jiang,Neg,30.0,28.0
Millburn SK,Ridge HK,Chetan Hertzig,Neg,29.0,29.2
Chapin AF,Hunter AC,Lora Tell,Aff,28.3,27.8
Southern Lehigh JS,Boston Latin DC,Saied Beckford,Aff,28.3,28.1
Horace Greeley AM,CR North DL,Jack Booth,Aff,29.3,28.5
Lexington VM,Montville AS,Saied Beckford,Neg,28.6,29.1
William G. Enloe AD,Bronx Science CH,Eugene Sandona,Aff,28.8,28.6
