Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Ridge HK,Southern Lehigh AH,Jack Booth,Aff,28.9,28.6
Pennsbury AW,Berkeley Carroll JH,Elizabeth Nicaj,Neg,28.5,29.1
Half Hollow Hills HS East OB,Harrison AN,Amanda Ciocca,Neg,29.0,29.2
Lexington AL,Millburn SK,Timothy Jiang,Aff,29.3,28.3
Bronx Science CH,Summit ZS,Sarah Cai,Aff,29.2,27.8
La Salle AR,Chaminade MM,Nick Sprenger,Aff,29.0,28.8
Lexington VZ,Ridge AB,Sarah Cai,Neg,28.1,28.3
William G. Enloe SG,Half Hollow Hills HS East LB,Osmane Sanogo,Aff,29.3,28.5
William G. Enloe ES,Lexington RB,Elizabeth Nicaj,Neg,28.8,28.9
William G. Enloe TH,Half Hollow Hills HS East ST,Salma Alhsni,Neg,28.8,29.0
Boston Latin DC,Dougherty Valley NM,Amit Johri,Aff,28.0,27.5
Dougherty Valley SV,Lexington OO,Brooke Schiano-Gonzalez,Neg,28.8,28.9
Scarsdale VT,Hunter AC,Dana Mollica,Aff,29.0,28.3
Strath Haven YL,Syosset AP,Chetan Hertzig,Neg,28.5,28.9
Thomas Edison EnergySmart Charter HQ,Chaminade AP,Chetan Hertzig,Neg,28.3,28.5
Northern Valley HK,Harrison AGa,Amanda Ciocca,Neg,28.7,29.1
Syosset AH,Chaminade BS,John Kinghorn,Aff,28.9,27.8
Scarsdale AS,Half Hollow Hills HS East MH,Elaine Gao,Neg,27.9,28.2
Hudson NS,Scarsdale KC,Pradeep Narra,Aff,28.5,28.0
Harrison AG,Dougherty Valley PN,Henry Turner,Aff,29.4,29.3
Half Hollow Hills HS East SP,Montville AS,Osmane Sanogo,Neg,28.3,28.7
Durham SJ,Strath Haven SG,Elaine Gao,Aff,28.2,28.1
Chapin AF,William G. Enloe AD,Salma Alhsni,Aff,29.2,28.5
CR North DL,Chaminade MB,Henry Turner,Aff,28.4,27.2
William G. Enloe AN,Bronx Science KS,Pradeep Narra,Aff,29.2,28.9
Southern Lehigh JS,Boston Latin AH,Amit Johri,Aff,28.5,27.0
Harrison KI,Princeton Day MW,Jaden Tepper,Aff,29.4,28.8
Strath Haven NS,Bronx Science LS,John Kinghorn,Neg,28.8,28.9
Cape Fear MS,Harrison SE,Aum Kendapadi,Aff,28.7,28.6
Hudson SL,Harrison PB,Dana Mollica,Aff,29.5,29.3
Horace Greeley AM,Chaminade OS,Brooke Schiano-Gonzalez,Aff,29.5,29.4
Pine View BL,CR North JX,Saied Beckford,Neg,28.9,29.0
Scarsdale AR,William G. Enloe WV,Aum Kendapadi,Aff,28.9,27.7
Lexington VM,Pine View PB,Jack Booth,Neg,28.9,29.0
Bronx Science JT,Berkeley Carroll ZM,Timothy Jiang,Aff,28.5,28.2
Wheatley AM,Lexington NP,Saied Beckford,Aff,29.4,28.8
Ridge AM,Harrison FW,Jaden Tepper,Neg,28.8,29.0
