Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough PS,Colleyville Heritage GM,Ana Bittner,Aff,28.7,28.6
Immaculate Heart BS,Strake Jesuit  SR,Elizabeth Elliott,Neg,28.9,29.0
St Thomas CO,Strake Jesuit  CC,Vik Maan,Neg,28.5,28.9
Travis B. Bryan EC,Walt Whitman HZ,Holden Bukowsky,Neg,28.6,29.5
Marlborough LF,Peninsula WW,Siddarth Bidare,Neg,29.4,29.5
Isidore Newman AB,Coppell NM,Scott Phillips,Neg,29.0,29.1
Westlake AH,Meadows TB,Scott Phillips,Neg,29.0,29.1
Flower Mound AM,Northland Christian JH,dylan jones,Aff,28.8,28.0
Immaculate Heart NH,Lynbrook OM,Adam Mimou,Neg,29.2,29.4
L C Anderson LS,Strake Jesuit  MM,Bodhi Rosen,Aff,30.0,30.0
Westlake MR,BASIS Silicon Valley VP,Adam Mimou,Aff,29.3,28.8
Winston Churchill PH,Harvard-Westlake WL,Chris Castillo,Neg,28.8,29.3
Marlborough MS,OCSA IL,Gordon Krauss,Neg,28.6,29.7
Heights MW,Harker SS,David Dosch,Neg,28.5,29.2
Marlborough AM,Peninsula AL,Siddarth Bidare,Aff,29.8,29.7
Los Altos NM,Marlborough OO,Isaac Chao,Neg,28.0,29.7
Strake Jesuit  AS,Sage Hill AJ,Jack Quisenberry,Neg,28.7,28.6
Memorial DX,Plano West RC,Bodhi Rosen,Aff,30.0,28.0
Acton-Boxborough NK,Marlborough PP,Parker Traxler,Neg,28.9,29.1
New Tech HS @ B.F. Darrell CW,St Francis ZC,Bryce Sheffield,Neg,28.5,29.3
Arizona LK,New Tech HS @ B.F. Darrell EV,Amanda Ciocca,Neg,29.2,29.4
Peninsula AY,Barrington AC,Marge Strong,Neg,28.8,28.9
Harvard-Westlake DB,Lynbrook BZ,Patrick Fox,Neg,28.6,29.0
Harvard-Westlake AM,Peninsula BS,Greg Achten,Aff,28.9,28.7
Barack Obama Male Leadership Academy (HS) BE,Harvard-Westlake LS,Tim Alderete,Neg,27.5,28.7
Immaculate Heart CJ,Harvard-Westlake JT,Brett Cryan,Neg,28.1,28.2
Clear Springs EG,Greenhill DM,David Asafu-Adjaye,Aff,28.9,28.8
Harker RA,Heights SC,David Dosch,Aff,29.2,28.6
Los Altos AK,Little Rock Central CS,Ari Davidson,Aff,29.4,28.5
Monta Vista AA,Harrison JB,Curtis Ortega,Neg,29.3,29.4
Harvard-Westlake AS,Immaculate Heart MF,Greg Achten,Neg,28.5,28.7
Carnegie Vanguard LH,Harvard-Westlake MR,Chris Castillo,Aff,29.2,28.5
Harker JA,Dublin AG,Gordon Krauss,Neg,28.4,28.7
Harker SD,Colleyville Heritage CB,Ari Davidson,Aff,29.3,28.2
Strake Jesuit  KM,Harker AP,Elizabeth Elliott,Aff,29.3,29.4
Plano West AR,Harker AA,Aidan Etkin,Neg,28.4,28.9
Southlake Carroll AS,L C Anderson NW,Sebastian Cho,Neg,28.4,28.5
Peninsula KN,Northland Christian LM,Mark Kivimaki,Neg,28.5,28.8
Harvard-Westlake JW,Immaculate Heart ES,Jared Burke,Aff,28.9,29.2
Greenhill VT,Marlborough GA,Preston Stolte,Neg,28.4,28.5
Harker SY,Heights CT,Jared Burke,Aff,29.2,28.8
Strake Jesuit  JW,Peninsula SU,Patrick Fox,Aff,27.7,29.6
Garland LA,Lovett EL,Holden Bukowsky,Aff,29.2,28.4
Newark Science DA,Westwood BS,Chetan Hertzig,Neg,28.4,28.5
Los Altos EP,Newark Science AL,dylan jones,Neg,28.2,29.0
Westwood SM,Delores Taylor Arthur School for Young Men JB,Nelson Okunlola,Neg,28.8,29.1
Sage Hill IH,Lynbrook VV,Lydia Wang,Neg,28.5,29.4
Heights EP,Harrison JG,David Asafu-Adjaye,Neg,29.0,29.1
Harrison RP,Lynbrook NM,Truman Le,Aff,29.4,28.2
Harker VL,Coppell DK,Joshua Adegoke,Aff,29.3,28.8
