Pro,Con,Judges,Votes,Win
Bergen County Academies LS,Scarsdale LZ,"Cameron Mays																																						Jennifer Rankin																																						Michael Stewart","Pro																															Pro																															Pro","3-0																															PRO"
Bronx Science CB,Meridian LN,"Ewa Misiewicz																																						Vivian Zhu																																						Rahul Kalavagunta","Con																															Con																															Con","3-0																															CON"
