Aff,Neg,Judges,Votes,Win
Phillips Exeter Independent ES,Greenhill SK,"Rohit Lakshman																																						Niranjan Deshpande																																						Amanda Ciocca","Aff																															Neg																															Neg","2-1																															NEG"
Lake Highland Prep PS,Acton-Boxborough NK,"Sebastian Cho																																						aidan etkin																																						Temitope Ogundare","Aff																															Neg																															Aff","2-1																															AFF"
American Heritage Broward ZC,Strake Jesuit  KM,"Bodhi Rosen																																						Agastya Sridharan																																						Saranya Singh","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  JW,Mountain Lakes EW,"Krutin Devesh																																						Jane Lichtman																																						Truman Le","Aff																															Aff																															Aff","3-0																															AFF"
