Aff,Neg,Judges,Votes,Win
James Bowie BR,Lake Highland Prep HL,"Chetan Hertzig																																						Chris Castillo																																						Zion Dixon","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  NW,Lake Highland Prep PS,"Raina Batra																																						Aanya Ghosh																																						Christian Han","Neg																															Neg																															Aff","2-1																															NEG"
