Pro,Con,Judges,Votes,Win
Langley CB,Potomac MS,"Jack Ave																																						Amanda DeStefano																																						Arrman Kapoor","Pro																															Pro																															Con","2-1																															PRO"
Avenues: The World CB,Trinity Prep DP,"Sebastian Glos																																						Bilal Butt																																						Caroline Welty","Pro																															Pro																															Con","2-1																															PRO"
