Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Newark Tech VA,CR North DL,Kiran Madavarapu,Aff,29.1,29.0
Unionville JI,School Without Walls AF,Kiran Madavarapu,Neg,27.5,28.0
School Without Walls VG,Garnet Valley NV,Harrison Tang,Neg,30.0,30.0
Bridgewater Raritan PM,Pittsburgh Central Catholic ZB,MATT LANNING,Aff,28.5,28.2
Pennsbury AS,Trinity Christian CC,Jose Rivera,Aff,28.3,27.7
Unionville AF,Dallastown RA,Alpa Arora,Aff,29.0,27.8
McDowell CZ,Pingry SH,Lauren Verdugo,Neg,28.0,30.0
Danville AM,Broad Run JR,John Turner,Neg,27.5,29.0
George ST,Ridge AMe,Xavier Phillip,Neg,29.4,29.6
CR North AM,Newark Science EH,Sachin Makode,Aff,29.0,28.0
Calvert Hall HS,McDowell GW,Lauren Verdugo,Neg,29.9,30.0
Newark Tech IS,Lexington NP,Alex Paul,Neg,28.3,29.3
Truman JS,Ridge AM,Biju Ittyachen,Neg,28.2,29.2
Trinity Christian ET,Strath Haven NS,Leonard Rhoades,Aff,29.0,28.8
Calvert Hall NP,George LF,Sachin Makode,Neg,27.0,27.5
Calvert Hall MG,Bronx Science AG,Sybilla Moore,Neg,28.3,28.4
Hill SS,Broad Run RP,Santino Balistrieri,Neg,28.0,28.5
Fordham Prep OB,CR North JX,Tiffany Dacheux,Neg,28.3,28.8
Lexington RI,George EP,Jack Vail,Neg,28.7,28.9
Ridge HK,McDowell TK,Monben Mayon,Aff,30.0,27.5
CR North JL,Delone Catholic AT,Parvathy Mohan,Aff,29.5,29.0
Pennsbury CQ,Bridgewater Raritan AA,Tiffany Dacheux,Neg,27.8,27.9
Ridge EL,Lexington EL,Xavier Phillip,Aff,29.2,29.0
Garnet Valley RJ,Perkiomen Valley HS,Biju Ittyachen,Aff,29.2,29.1
Ridge AB,George JB,Monben Mayon,Aff,28.8,27.8
Loyola Blakefield NS,Ridge TL,Jack Vail,Aff,29.2,29.1
George VV,La Salle AR,John Turner,Neg,28.5,29.0
Danville DN,Broad Run SS,Leonard Rhoades,Aff,29.2,28.7
Truman MG,Pennsbury FH,MATT LANNING,Aff,29.9,29.8
Charlottesville NP,Hill SM,Saied Beckford,Neg,27.9,28.4
Pennsbury PR,Bronx Science JT,Alpa Arora,Neg,27.5,28.9
Bridgewater Raritan AD,Broad Run AD,Alex Paul,Aff,29.4,29.2
Charlottesville SS,Bridgewater Raritan AM,Jose Rivera,Aff,28.7,28.3
Strath Haven SG,Bridgewater Raritan HK,Saied Beckford,Neg,27.8,28.2
Bridgewater Raritan AP,Pennsbury SB,Santino Balistrieri,Aff,29.5,27.5
Marriotts Ridge KC,George VY,Nicholas Simila,Neg,28.5,28.6
Bridgewater Raritan ADi,Ridge FJ,Harrison Tang,Aff,30.0,30.0
North Allegheny SA,Pennsbury YE,Binu Balakrishnan,Aff,29.2,28.0
Unionville NG,Bridgewater Raritan AMa,Michelle Reeves,Aff,29.4,29.0
Dallastown AM,Bronx Science RK,Michelle Reeves,Aff,29.2,28.0
Hill JG,Dallastown AS,Sybilla Moore,Aff,28.8,28.8
Unionville OM,Strath Haven LD,Parvathy Mohan,Neg,29.0,29.5
Delone Catholic MS,Pennsbury DD,Nicholas Simila,Neg,29.7,29.8
