Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Perkiomen Valley HS,Calvert Hall MG,Jack Vail,Neg,28.0,28.2
Bridgewater Raritan AA,CR North AM,Leo Mullin,Neg,27.8,29.2
Bridgewater Raritan HK,Trinity Christian ET,Esha Tripathi,Neg,27.8,28.9
Pennsbury SB,School Without Walls VG,Rama Thothadri,Neg,28.5,29.0
Bridgewater Raritan AMa,Hill JG,Andrei Nemoianu,Neg,27.7,28.8
Broad Run SS,CR North JL,Santino Balistrieri,Neg,27.5,28.5
Lexington EL,North Allegheny SA,Esha Tripathi,Aff,28.8,28.7
Broad Run RP,Ridge EL,Leo Mullin,Neg,28.6,29.1
McDowell TK,Truman MG,Tom Durkin,Neg,29.0,29.1
Ridge TL,Strath Haven SG,Michelle Reeves,Aff,29.0,28.8
Newark Science EH,Calvert Hall NP,Parvathy Mohan,Neg,27.0,28.5
Broad Run AD,Unionville NG,Tom Durkin,Aff,28.5,28.3
Trinity Christian CC,Newark Tech IS,Jordan Gushurst,Aff,27.8,27.7
McDowell GW,Lexington RI,Parvathy Mohan,Neg,29.0,29.5
Strath Haven LD,Danville AM,Ashima Gulati,Aff,28.8,28.7
CR North JX,Charlottesville NP,Stan Hutchinson,Neg,28.8,29.0
Broad Run JR,Unionville OM,Stan Hutchinson,Aff,29.1,29.0
Ridge AM,Dallastown AM,Peter Paik,Aff,29.1,28.7
Bronx Science JT,Ridge HK,Andrei Nemoianu,Aff,28.1,28.0
Hill SM,Bridgewater Raritan ADi,Jordan Gushurst,Aff,28.7,28.3
George LF,Truman JS,Jagdamba Prasad,Aff,28.5,27.2
Bronx Science RK,Charlottesville SS,Ashima Gulati,Neg,28.9,29.1
George VY,Garnet Valley RJ,Laurel Leonard,Neg,28.3,28.8
Pennsbury YE,George VV,Alison Black,Neg,28.3,29.5
Dallastown AS,Bridgewater Raritan AP,Jagdamba Prasad,Neg,28.5,29.0
George EP,Unionville AF,Monty Crawford,Aff,29.3,28.6
George JB,Bridgewater Raritan AD,Cindy Di,Neg,28.2,29.0
La Salle AR,Calvert Hall HS,Laurel Leonard,Neg,28.8,28.8
Delone Catholic AT,Danville DN,Micah Schwartzman,Neg,28.9,28.7
CR North DL,Ridge AB,Alison Black,Aff,29.4,29.4
Lexington NP,Bridgewater Raritan PM,Cindy Di,Aff,28.3,28.1
Ridge AMe,Pennsbury PR,Binu Balakrishnan,Aff,29.4,29.0
Pingry SH,Pennsbury AS,Binu Balakrishnan,Aff,29.4,28.6
Ridge FJ,Fordham Prep OB,Rama Thothadri,Aff,29.5,29.0
Dallastown RA,Newark Tech VA,Monty Crawford,Neg,29.1,29.2
Garnet Valley NV,Marriotts Ridge KC,Lauren Verdugo,Neg,29.0,29.5
Pittsburgh Central Catholic ZB,Unionville JI,Michelle Reeves,Aff,29.0,28.0
Bridgewater Raritan AM,Hill SS,Lauren Verdugo,Aff,29.5,28.8
Bronx Science AG,Loyola Blakefield NS,Santino Balistrieri,Aff,29.2,28.5
Strath Haven NS,Delone Catholic MS,Jack Vail,Aff,29.1,28.4
Pennsbury DD,George ST,Garreth Heidt,Aff,28.5,28.1
