Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Fairview NC,Marlborough SG,Yu-Jan Chen,Neg,29.0,30.0
West HS SLC BT,Marlborough PS,John Shackelford,Neg,28.1,28.3
Marlborough GA,Fairview SP,Angela Engels,Aff,28.0,27.0
West HS SLC MS,Marlborough OO,Ashlin Richardson,Neg,26.0,30.0
Marlborough ED,West HS SLC VV,Marin Christensen,Aff,29.0,27.0
West HS SLC SK,Alta AJ,Vontrez White,Aff,30.0,29.9
East MN,Intermountain Christian KL,Elvis Pineda,Neg,28.4,28.8
Marlborough WR,Park City KF,Emerson Smith,Aff,29.4,28.5
West HS SLC SS,Marlborough LS,Kristina Getty,Neg,27.0,29.0
Marlborough VA,Park City JB,Leila Tatarevic,Aff,29.0,28.0
Cheyenne East JS,Marlborough PP,Holly Parsons,Neg,27.0,29.0
Rowland Hall DH,Marlborough RB,Ethan Wall,Neg,28.9,29.7
Marlborough LF,Cheyenne East RZ,tyler bettilyon,Aff,28.5,28.0
Corner Canyon CF,Marlborough HL,Ryan Knippel,Neg,28.0,30.0
Marlborough SK,Hillcrest FC,Ryan Wittstock,Aff,28.4,29.5
Hillcrest JH,Fairview SI,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Marlborough CT,,,Aff BYE,Aff BYE,
