Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Peninsula AL,Palo Verde ZB,Norma Delgado,Aff,29.3,29.0
Coral Academy of Science Las Vegas ZK,Peninsula KN,Maanik Chotalla,Neg,28.7,28.5
Peninsula EE,Brophy TJ,Norma Delgado,Neg,28.5,29.3
Marlborough RB,Lynbrook NM,David Dosch,Aff,28.9,28.6
Lynbrook VV,Marlborough LS,Asia Thomas,Aff,27.5,27.0
Dublin AG,Peninsula KT,Elvis Pineda,Aff,29.3,29.0
Lynbrook BZ,Meadows KK,Elvis Pineda,Aff,29.1,29.0
Marlborough SMo,Harvard-Westlake JT,Adarsh Agrawal,Aff,29.0,28.7
Harvard-Westlake BC,Marlborough JG,Jared Burke,Aff,28.7,28.5
OCSA IL,Peninsula BS,Emmelyne Lay,Aff,29.3,29.2
Immaculate Heart OA,Loyola KO,Adam Mimou,Neg,28.6,28.7
Monta Vista EY,Loyola EM,Claudia Ogarrio Hernandez,Aff,28.7,28.2
Sage Hill AJ,Loyola NF,Joseph Barquin,Aff,29.2,28.3
Harvard-Westlake SB,Arizona  DH,Asia Thomas,Neg,27.0,28.0
Harvard-Westlake FSe,Marlborough SM,Emmelyne Lay,Neg,28.6,28.8
Loyola RV,Immaculate Heart CJ,Gordon Krauss,Aff,29.3,28.6
Sage Hill LZ,Loyola TG,Adam Mimou,Neg,28.8,29.2
Loyola TH,Immaculate Heart IZ,Manank Doshi,Aff,29.9,28.7
Peninsula DN,Brophy YS,James Zucker,Neg,28.0,29.0
Peninsula AY,Brophy MS,Adarsh Agrawal,Aff,29.4,28.7
Immaculate Heart AE,Loyola UT,Vontrez White,Neg,29.0,29.2
Marlborough SK,Bishop Gorman ME,Matthew Stroud,Aff,28.6,28.5
Peninsula SU,Brophy VW,James Zucker,Aff,29.5,28.0
Loyola ED,Monta Vista SC,Joseph Barquin,Neg,28.4,28.5
Marlborough SW,Meadows TB,Matthew Stroud,Neg,29.3,29.5
Harvard-Westlake AS,Marlborough DK,David Martinez,Neg,28.7,28.8
Meadows GZ,Monta Vista HL,Jay Rye,Neg,28.0,29.0
Harvard-Westlake LS,Marlborough CS,David Martinez,Aff,29.4,29.0
Immaculate Heart BS,Loyola MT,Jared Burke,Aff,28.8,28.5
BASIS Scottsdale JV,Peninsula AI,David Dosch,Aff,28.6,28.5
Arizona  WC,Peninsula WW,Maanik Chotalla,Aff,29.7,28.8
Peninsula ES,Bishop Gorman SJ,Manank Doshi,Aff,28.4,27.9
Marlborough SS,Harvard-Westlake DB,Gordon Krauss,Neg,28.8,28.5
Immaculate Heart MF,BASIS Scottsdale TK,Vontrez White,Neg,29.2,29.3
Meadows BL,Lynbrook OM,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
