Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Lynbrook OM,BASIS Scottsdale JV,Maanik Chotalla,Aff,29.8,29.5
Palo Verde ZB,Marlborough SK,Adarsh Agrawal,Neg,28.4,28.5
Peninsula KN,Loyola ED,David Dosch,Neg,28.8,28.9
Bishop Gorman ME,Harvard-Westlake FSe,Norma Delgado,Aff,28.5,28.4
Loyola KO,Lynbrook BZ,Claudia Ogarrio Hernandez,Neg,28.2,28.8
Immaculate Heart CJ,Meadows GZ,Adam Mimou,Aff,28.8,28.6
Marlborough LS,Immaculate Heart OA,Gordon Krauss,Neg,28.7,28.8
Loyola TG,Harvard-Westlake LS,Joseph Barquin,Neg,28.8,29.1
Brophy YS,Loyola TH,Emmelyne Lay,Aff,29.1,28.9
Lynbrook NM,Peninsula DN,Maanik Chotalla,Neg,28.9,29.2
Peninsula WW,Sage Hill LZ,Elvis Pineda,Neg,29.0,29.1
Immaculate Heart IZ,Peninsula EE,James Zucker,Neg,28.0,27.0
Marlborough SM,OCSA IL,David Martinez,Neg,28.6,29.4
Peninsula BS,Marlborough RB,Adarsh Agrawal,Aff,28.8,28.6
Harvard-Westlake DB,Lynbrook VV,David Martinez,Neg,28.8,29.0
Peninsula KT,Loyola RV,Vontrez White,Neg,29.1,29.3
BASIS Scottsdale TK,Monta Vista EY,Emmelyne Lay,Neg,29.2,29.5
Arizona  DH,Sage Hill AJ,Matthew Stroud,Aff,29.7,29.5
Marlborough DK,Immaculate Heart BS,Vontrez White,Neg,29.0,29.1
Brophy VW,Marlborough SMo,Claudia Ogarrio Hernandez,Neg,28.6,28.9
Harvard-Westlake JT,Immaculate Heart AE,Jared Burke,Aff,28.8,28.6
Monta Vista HL,Marlborough SS,Jared Burke,Aff,28.8,28.6
Meadows TB,Harvard-Westlake AS,Joseph Barquin,Neg,28.5,28.9
Marlborough CS,Arizona  WC,Matthew Stroud,Neg,29.6,29.8
Marlborough JG,Peninsula AY,Asia Thomas,Neg,27.0,28.5
Brophy MS,Immaculate Heart MF,James Zucker,Neg,28.5,29.0
Loyola NF,Coral Academy of Science Las Vegas ZK,Manank Doshi,Neg,28.5,28.7
Loyola MT,Peninsula AL,David Dosch,Neg,28.5,28.8
Peninsula AI,Harvard-Westlake BC,Elvis Pineda,Neg,28.8,28.9
Loyola EM,Marlborough SW,Manank Doshi,Neg,29.3,29.4
Brophy TJ,Harvard-Westlake SB,Gordon Krauss,Aff,29.1,28.6
Meadows KK,Peninsula SU,Mike Bietz,Neg,27.8,29.5
Monta Vista SC,Peninsula ES,Himali Gandhi,Neg,28.4,28.6
Bishop Gorman SJ,Dublin AG,Norma Delgado,Neg,28.4,28.7
Loyola UT,Meadows BL,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Peninsula AS,Peninsula KH,,"Aff FFT																									Neg FFT","Aff FFT																									Neg FFT",
