Pro,Con,Judges,Votes,Win
Lincoln-Sudbury KH,Thomas S. Wootton TT,"Sean Callaghan																																						Andrew Yu																																						teresa uthurralt","Pro																															Con																															Pro","2-1																															PRO"
Plano West AB,Strake Jesuit  GZ,"Camilla Green																																						Mac Healey																																						Jenna Hong","Pro																															Con																															Pro","2-1																															PRO"
