Pro,Con,Judges,Votes,Win
Plano West KL,Millburn CW,"Brooke Blanton																																						Maddie Cook																																						Sarita Nanda","Con																															Con																															Pro","2-1																															CON"
Plano West AB,Palm Harbor ML,"Halle Guber																																						Maria Georgieva																																						Christoph von Pezold","Pro																															Pro																															Pro","3-0																															PRO"
Stuyvesant BL,Strake Jesuit  GZ,"Dominik Anderson																																						Alexander Lin																																						Pranav Moudgalya","Pro																															Con																															Con","2-1																															CON"
Germantown Friends LZ,Langley CG,"Brooke Blanton																																						Maddie Cook																																						Sarita Nanda","Con																															Con																															Con","3-0																															CON"
Strake Jesuit  MC,Thomas S. Wootton TT,"Mary Beth Armstrong																																						Ryan Carragher																																						Evan Epstein","Con																															Con																															Con","3-0																															CON"
Bergen Independent YS,Cary Acad JR,"Halle Guber																																						Maria Georgieva																																						Christoph von Pezold","Pro																															Pro																															Con","2-1																															PRO"
Potomac LM,Richard Montgomery LW,"Dominik Anderson																																						Alexander Lin																																						Pranav Moudgalya","Pro																															Pro																															Con","2-1																															PRO"
Montgomery Blair LT,Lincoln-Sudbury KH,"Mary Beth Armstrong																																						Ryan Carragher																																						Evan Epstein","Pro																															Con																															Con","2-1																															CON"
