Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Cary Acad LM,Cuthbertson CC,Eduardo Sanchez,Neg,30.0,30.0
Marvin Ridge AW,Boston Latin Independent SB,Jen Taylor,Aff,29.0,28.0
Marvin Ridge RY,Carolina Day DG,RJ Pellicciotta,Neg,27.5,28.0
Marvin Ridge SS,Carolina Day CH,Casey Zvanut,Neg,29.0,29.5
Ardrey Kell SA,Charlotte Catholic JT,Harry Turfle,Aff,29.0,28.0
Carolina Day MI,Marvin Ridge MC,Carmalita Monroe,Neg,29.0,29.5
Cary Acad PL,Cuthbertson MF,sarath medisetty,Neg,22.5,24.5
Providence LE,Marvin Ridge NG,Chris McClanahan,Neg,28.0,28.5
Marvin Ridge JW,Cuthbertson AO,Tara Eaton,Aff,30.0,29.5
Marvin Ridge SK,Carolina Day MK,christy bates,Neg,28.0,29.0
Christopher Columbus TP,Marvin Ridge RB,Jian Chen,Neg,29.0,29.5
Marvin Ridge SSh,,,Aff BYE,Aff BYE,
