Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marvin Ridge SS,Cuthbertson CC,Alyssa Rusnac,Neg,28.0,29.0
Marvin Ridge SK,Providence LE,Whitney Bouknight,Aff,28.5,28.0
Charlotte Catholic JT,Marvin Ridge AW,Saleema Suber,Neg,26.0,30.0
Christopher Columbus TP,Marvin Ridge JW,Arun Kumar Natva,Neg,28.0,29.0
Carolina Day DG,Boston Latin Independent SB,Simanta Datta,Aff,30.0,28.0
Marvin Ridge NG,Cary Acad LM,Ganesh Bonda,Neg,27.0,29.0
Ardrey Kell SA,Marvin Ridge MC,Jen Taylor,Aff,29.0,28.0
Marvin Ridge RB,Cuthbertson MF,Sneha Shah,Aff,29.5,29.0
Carolina Day CH,Cary Acad PL,Jagruti Gurjar,Neg,26.0,28.0
Marvin Ridge SSh,Carolina Day MI,Jian Chen,Neg,28.0,29.0
Marvin Ridge RY,Cuthbertson AO,Michael Lemon,Neg,26.0,27.0
Carolina Day MK,,,Aff BYE,Aff BYE,
