Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Ardsley LL,Bronx Science IR,Kamal Goel,Aff,29.0,28.5
Pennsbury GB,Broad Run AB,Mahesh Kalepalli,Aff,28.5,27.5
Broad Run SW,Livingston RB,Qing Wang,Neg,28.5,29.4
La Salle JJ,Rock Ridge WW,Leo Mullin,Neg,27.8,28.3
Clear Lake RM,Calvert Hall TR,Qing Wang,Aff,29.5,29.0
State AH,Broad Run SR,Jack Booth,Neg,28.6,28.7
Rock Ridge VZ,Ridge SN,Jack Booth,Neg,28.7,29.2
Bronx Science BC,Bridgewater Raritan AC,Marcus Perez,Neg,27.3,28.2
Strath Haven AM,Bridgewater Raritan DP,Chandra Kandanuru,Aff,29.5,28.8
Ridge MS,Bronx Science ZM,Chandra Kandanuru,Aff,29.0,28.7
Broad Run AG,La Salle JK,Casey Meyer,Aff,28.6,28.3
McDowell JJ,Pennsbury RC,Mahesh Kalepalli,Aff,28.5,27.5
Broad Run AL,La Salle XP,Stephen Bamberski,Neg,28.9,29.1
Germantown YK,CR North MR,Stephen Bamberski,Aff,29.1,28.8
Broad Run VP,Bridgewater Raritan AK,Tom Durkin,Neg,28.5,28.7
Eastern LW,Pennsbury EK,Courtney Burke,Aff,27.4,27.1
Pennsbury SI,CR North KL,Courtney Burke,Neg,27.5,28.1
Broad Run AS,Ardsley KK,Marcus Perez,Neg,28.0,28.5
Lexington AM,Dallastown OL,Casey Meyer,Neg,28.9,29.1
Rock Ridge NM,Calvert Hall AW,Kamal Goel,Aff,29.5,29.0
Pennsbury GM,Bridgewater Raritan AP,Leo Mullin,Neg,27.8,28.3
Broad Run SS,McDowell EH,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Calvert Hall CH,,,,,
