Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Westwood DR,Jordan AT,Ethan Chen,Neg,28.5,28.7
Loyola MT,Westwood DV,Lawson Hudson,Neg,28.8,28.9
University AH,Kinkaid CM,Ethan Chen,Neg,28.5,29.6
McNeil NV,Strake Jesuit  LC,Jackson White,Aff,29.4,29.0
Westwood AS,Sonoma AM,David Dosch,Neg,28.5,28.6
BASIS Silicon Valley JK,Meadows TB,David Dosch,Aff,29.0,28.8
Westwood AP,Winston Churchill TC,Niko Sims,Neg,28.3,28.2
Greenhill OG,Harvard-Westlake DB,Claudia Ribera,Aff,29.0,29.1
Marlborough LS,Plano West NS,Lawson Hudson,Aff,28.8,28.7
Marlborough CS,Little Rock Central GT,Samantha McLoughlin,Neg,29.2,29.3
Colleyville Heritage CB,Harvard-Westlake MR,Chris Castillo,Neg,29.2,29.3
Southlake Carroll SK,Barrington AC,William Liu,Neg,29.2,29.5
Harker LC,Elkins SS,Luke Schooler,Aff,29.3,28.5
Loyola TH,Greenhill AK,Easton Peters,Neg,28.6,29.0
Harker AS,Westwood TG,Jacob Nails,Aff,29.2,28.5
Marlborough AK,Cabot KB,Elizabeth Elliott,Neg,28.8,29.1
Rock Hill TI,Marlborough LF,Pranav Sreenivas,Neg,29.2,29.6
Coppell KT,Little Rock Central CS,Aadi Patil,Neg,29.8,30.0
Strake Jesuit  JW,Marlborough ALo,Dylan Liu,Aff,29.4,29.3
Coppell ZM,Westwood SM,Riley Rees,Neg,28.5,28.7
Strake Jesuit  BB,Marlborough RB,Alexandra Mork,Neg,29.0,29.3
Harvard-Westlake KM,Clear Lake RZ,Chris Castillo,Neg,29.1,29.2
Marlborough OO,Greenhill MA,Alexandra Mork,Aff,29.1,29.0
McNeil AS,St Thomas CO,Kush Vijapure,Aff,29.7,29.5
Harvard-Westlake OF,Immaculate Heart FD,Tim Alderete,Aff,28.0,27.8
Westwood AU,Clear Lake CW,Aryan Jasani,Neg,28.8,29.3
Immaculate Heart OG,Loyola JR,Quentin Clark,Aff,28.1,28.0
Plano West RC,Immaculate Heart ES,Joseph Hong,Neg,29.2,29.3
Harvard-Westlake LS,Immaculate Heart OA,Adam Torson,Aff,29.2,29.0
Strake Jesuit  SW,Harker SS,Avery Wilson,Aff,29.1,29.0
Harker ID,Greenhill DM,parker hamstra,Neg,28.8,29.3
Strake Jesuit  NF,Immaculate Heart AE,Curtis Ortega,Neg,28.3,28.9
Harker ASa,Westwood AT,Rodrigo Paramo,Neg,28.4,28.6
Plano West AR,Marlborough DK,Elizabeth Elliott,Aff,29.6,29.4
Harker SG,Portola JL,Niko Sims,Neg,28.3,28.4
Greenhill AN,Harker TP,Bryce Sheffield,Neg,27.5,29.2
Greenhill EX,Southlake Carroll IM,Alice Waters,Aff,29.0,28.9
Loyola ED,Westwood AV,Christian Bohmer,Aff,28.8,28.6
Immaculate Heart CJ,Jordan AS,Quentin Clark,Aff,28.3,28.7
Southlake Carroll AB,Marlborough SM,Samantha McLoughlin,Aff,28.6,28.9
Greenhill AG,Loyola UT,Jenn Buckner,Neg,28.5,28.6
Immaculate Heart NH,Millard North KB,parker hamstra,Aff,29.0,28.6
Little Rock Central YH,Strake Jesuit  AY,Amanda Ciocca,Neg,29.1,29.5
Harker RG,Harvard-Westlake SB,Riley Rees,Aff,29.0,28.8
Harker GN,Winston Churchill MH,Aryan Jasani,Aff,28.8,28.7
BASIS Silicon Valley VP,Strake Jesuit  MM,Curtis Ortega,Neg,29.1,29.2
Greenhill SK,Marlborough AM,Adam Lipton,Aff,29.4,29.3
Strake Jesuit  MMa,Awty International DR,Alice Waters,Neg,28.8,29.0
Plano West SG,Greenhill VT,Bryce Sheffield,Aff,29.5,29.4
