Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Immaculate Heart CJ,Marlborough LS,Adam Lipton,Neg,28.4,28.8
Harvard-Westlake DB,Loyola ED,Adam Torson,Neg,28.8,28.9
Marlborough LF,Strake Jesuit  JW,Christian Bohmer,Neg,28.9,29.1
Immaculate Heart FD,Harker ID,Adam Torson,Neg,28.5,29.3
Immaculate Heart ES,Westwood AP,Dylan Liu,Aff,29.3,29.2
Little Rock Central YH,Meadows TB,Nate Watkins,Neg,28.9,29.0
Westwood DV,Marlborough DK,Christian Bohmer,Neg,28.6,28.9
Plano West SG,St Thomas CO,Avery Wilson,Aff,28.8,28.7
Strake Jesuit  BB,Westwood AV,Theo Khakoo,Aff,29.3,28.7
Westwood AU,Immaculate Heart OG,Adam Lipton,Aff,29.0,28.3
Loyola TH,Westwood TG,Nigel Taylor-Ward,Aff,29.8,28.0
Harker GN,McNeil NV,Luke Schooler,Neg,28.0,29.6
Elkins SS,Kinkaid CM,Kush Vijapure,Neg,28.8,28.9
Greenhill AN,Coppell KT,Khamani Griffin,Neg,29.5,29.8
Greenhill VT,Westwood DR,Amanda Ciocca,Aff,29.8,29.2
University AH,Marlborough RB,Lawson Hudson,Neg,28.8,29.1
Marlborough OO,Clear Lake RZ,Patrick Fox,Aff,29.0,28.8
Westwood SM,Strake Jesuit  NF,Ethan Chen,Aff,28.8,28.5
Marlborough ALo,Greenhill DM,Lawson Hudson,Neg,28.7,28.8
Strake Jesuit  SW,Plano West RC,Amanda Ciocca,Neg,28.9,29.6
Strake Jesuit  AY,Marlborough CS,Patrick Fox,Neg,28.5,28.7
Colleyville Heritage CB,Little Rock Central CS,Aaron Fernandez,Aff,28.7,28.6
BASIS Silicon Valley VP,Jordan AT,Joseph Hong,Aff,29.1,28.8
Immaculate Heart OA,Greenhill AG,Joseph Hong,Aff,28.9,28.8
Jordan AS,McNeil AS,Timothy Zhang,Neg,28.0,27.0
Southlake Carroll AB,Loyola JR,Arrman Kapoor,Aff,29.1,27.5
Greenhill EX,Harker AS,Bryce Sheffield,Aff,28.5,28.4
Harker SG,Rock Hill TI,Luke Schooler,Neg,28.7,28.8
Loyola MT,Westwood AS,Riley Rees,Aff,28.4,28.3
Southlake Carroll SK,Peninsula EE,Curtis Ortega,Aff,28.7,28.6
Strake Jesuit  MMa,Marlborough AM,Elizabeth Elliott,Neg,28.7,29.4
Greenhill SK,Harker ASa,Bryce Sheffield,Aff,29.4,28.9
Plano West AR,Harvard-Westlake OF,Claudia Ribera,Aff,29.5,29.1
BASIS Silicon Valley JK,Harker SS,Aryan Jasani,Neg,29.7,29.8
Village SL,Sonoma AM,William Liu,Neg,28.9,29.8
Strake Jesuit  MM,Plano West NS,Elizabeth Elliott,Aff,29.0,29.1
Greenhill AK,Winston Churchill TC,Chris Castillo,Aff,29.1,28.7
Awty International DR,Greenhill OG,William Liu,Aff,29.6,29.2
Cabot KB,Greenhill MA,Khamani Griffin,Neg,29.7,29.8
Strake Jesuit  LC,Immaculate Heart AE,parker hamstra,Aff,28.5,28.3
Westwood AT,Winston Churchill MH,Jacob Nails,Aff,28.6,28.3
Harker TP,Immaculate Heart NH,Aryan Jasani,Neg,29.1,29.3
Marlborough AK,Harvard-Westlake LS,Ava Wegmann-Gatarz,Neg,28.5,29.2
Millard North KB,Barrington AC,Alice Waters,Aff,29.1,29.0
Harker LC,Harvard-Westlake KM,Riley Rees,Neg,29.3,29.4
Clear Lake CW,Loyola UT,Jacob Nails,Aff,29.4,28.2
Marlborough SM,Portola JL,Emanuel Vargas,Aff,28.8,28.4
Harvard-Westlake MR,Southlake Carroll IM,Dylan Liu,Neg,29.3,29.4
Harvard-Westlake SB,Coppell ZM,Ava Wegmann-Gatarz,Aff,28.1,28.0
Little Rock Central GT,Harker RG,Chris Castillo,Neg,29.0,28.5
