Pro,Con,Judges,Votes,Win
Southlake Carroll BS,Plano West AB,"Ty Gribble																																						Nayeon Kim																																						Will Erard","Con																															Con																															Con","3-0																															CON"
Plano West KL,Winston Churchill IM,"Joshua Martinez																																						Colton De Los Santos																																						Amogh Mahambare","Pro																															Con																															Pro","2-1																															PRO"
