Aff,Neg,Judges,Votes,Win
OCSA Independent IL,Marlborough OO,"Joey Antonelli																																						David Dosch																																						Felicity Park","Aff																															Aff																															Aff","3-0																															AFF"
Harvard-Westlake AW,Immaculate Heart AW,"Gordon Krauss																																						Anish Ramireddy																																						Gerard Grigsby","Neg																															Neg																															Aff","2-1																															NEG"
