Aff,Neg,Judges,Votes,Win
Greenhill VT,Plano West AR,"Antonio Arguelles																																						parker hamstra																																						Leo Crowley","Neg																															Neg																															Neg","3-0																															NEG"
Memorial EJ,McNeil AS,"Jack Quisenberry																																						Kumail Zaidi																																						Nigel Taylor-Ward","Aff																															Neg																															Neg","2-1																															NEG"
McNeil NV,Acton-Boxborough NK,"Jamie Hao																																						Garrett Bishop																																						Austin Broussard","Neg																															Neg																															Neg","3-0																															NEG"
Plano West ZM,Northland Christian LM,"Pranav Sreenivas																																						Nathan Gong																																						Avery Wilson","Neg																															Neg																															Neg","3-0																															NEG"
St Thomas CO,Plano West NS,"Demarcus Powell																																						Patrick Fox																																						Jessica Dickey","Aff																															Neg																															Aff","2-1																															AFF"
Plano West SG,Strake Jesuit  KS,"Elizabeth Elliott																																						Truman Le																																						Jackson White","Aff																															Aff																															Aff","3-0																															AFF"
Greenhill AK,Colleyville Heritage GM,"Johnathen Standifer																																						Curtis Ortega																																						Ryan Love","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  LC,Strake Jesuit  MM,,Strake Jesuit  LC advances,Strake Jesuit  LC advances
