Pro,Con,Judges,Votes,Win
American Heritage Broward CP,National Debate Club (NDC) IB,"Ethan Ramos																																						Matthew St-Germain																																						Schylar Smith","Pro																															Pro																															Pro","3-0																															PRO"
Brentwood PS,Upper St Clair VK,"Beth Cole																																						Dawn Paciotti																																						Charles Goemmer","Con																															Con																															Pro","2-1																															CON"
