Pro,Con,Judges,Votes,Win
Avenues: The World BC,Emerald BS,"Halle Guber																																						Pranav Palleti																																						Zachary Reshovsky","Con																															Con																															Con","3-0																															CON"
Basis Langley Independent RC,Miramonte CC,"Pranav Kallavi																																						Andrew Li																																						Audrey Goode","Pro																															Pro																															Pro","3-0																															PRO"
National Debate Club (NDC) HS,Overlake CM,"Mihika Gadagkar																																						Jing Jing Xiao																																						Joan Joseph","Con																															Con																															Con","3-0																															CON"
George Washington HD,Cranbrook FQ,"Prateek Motagi																																						Beth Cole																																						Brandon Schletzbaum","Con																															Pro																															Con","2-1																															CON"
Interlake YQ,Pittsburgh Central Catholic GA,"Sky Juinio																																						Forrest Williams																																						Jen Lee","Pro																															Con																															Con","2-1																															CON"
Nueva KZ,Emerald AG,"Tom Perret																																						Saqqara Madden																																						Nicole Caligone","Con																															Pro																															Con","2-1																															CON"
Nexus Independent SL,Eden Prairie VD,"Anika Bhutani																																						Anousha Athreya																																						Sachin Letchumanan","Pro																															Pro																															Pro","3-0																															PRO"
