Aff,Neg,Judges,Votes,Win
Marlborough AM,Greenhill SK,"Alice Waters																																						Samantha McLoughlin																																						storm lasseter","Aff																															Aff																															Neg","2-1																															AFF"
Harker SS,Marlborough OO,"Elizabeth Elliott																																						Amanda Ciocca																																						Bryce Sheffield","Neg																															Aff																															Neg","2-1																															NEG"
