Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Isidore Newman SE,Jasper CW,Chetan Hertzig,Aff,28.9,28.4
New York State Independent AS,Marlborough LF,Conner Shih,Neg,28.8,29.2
Bronx Science LS,West Des Moines Valley DN,Chetan Hertzig,Aff,29.4,29.3
Galloway CD,Head-Royce AJ,Spencer Swickle,Neg,29.3,29.8
American Heritage Broward ZC,Hawken BM,Sachin Aggarwal,Aff,29.5,29.3
Lexington OO,BASIS Silicon Valley JK,Kumail Zaidi,Neg,28.5,28.4
Auburn TL,Strake Jesuit  SR,Nick Loew,Neg,29.1,29.3
Strath Haven NS,Stuyvesant AQ,Jonathan Waters,Aff,29.7,28.5
Edgemont VS,Cypress Bay SS,Matt Cekanor,Neg,28.7,28.8
Stuyvesant KS,Horace Greeley CC,Kush Vijapure,Neg,28.9,29.0
Strake Jesuit  MZ,Westwood SM,Shreeram Modi,Aff,29.0,28.8
Lynbrook VV,Phillips Exeter Independent ES,Patrick Fox,Aff,28.9,28.8
Trinity Prep SH,Midtown HJ,Joey Antonelli,Neg,28.7,28.9
Monta Vista EY,Little Rock Central GT,Joey Antonelli,Aff,29.5,29.2
Franklin RL,Grapevine AP,Isaac Chao,Aff,28.3,27.6
Isidore Newman BD,Brophy NR,Emilio Garza,Aff,28.8,28.7
New Orleans Charter Science And Math JW,Brophy KL,Kush Vijapure,Aff,28.6,28.5
Brearley IL,Peninsula SU,Jordan Keller,Neg,28.9,29.7
Midtown PC,Harrison AN,Kumail Zaidi,Aff,29.2,28.7
Loyola ED,Riverside Independent SH,Sanming Xiang,Neg,29.6,29.2
BASIS Silicon Valley YS,Greenhill AK,Jason Paul,Aff,28.8,28.6
Immaculate Heart NH,Barrington AC,Laurel Pack,Neg,28.5,28.7
Bellaire KG,Immaculate Heart ES,Krutin Devesh,Neg,27.8,28.9
BASIS Silicon Valley VP,Westwood AT,Callum Theiding,Aff,29.4,29.0
American Heritage Broward CA,Mountain Brook CJ,Wyatt Hatfield,Aff,28.7,28.4
Sehome RS,Lynbrook BZ,Brett Fortier,Neg,29.1,29.4
Awty International DR,Trinity Prep CK,Brice Ezell,Aff,29.0,28.8
Edgemont AG,Loyola TH,Ben Saudek,Aff,29.4,29.3
Altamont MF,Lovett EL,Garrett Bishop,Aff,28.8,28.7
Montgomery DM,Clear Lake CW,Riley Ro,Neg,28.7,29.2
Holy Trinity Episcopal AR,LAMP MK,Ayman Badawy,Aff,29.0,28.8
