Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Berkeley Carroll JH,Dougherty Valley NM,Anderson Hendrix,Aff,29.2,28.8
Lake Highland Prep NA,Marlborough EP,Reece Aguilar,Aff,28.9,28.8
Able2Shine MH,George Washington IF,Cyrus Jackson,Aff,29.8,29.7
Valley Christian AK,Marlborough EF,Blake Ziegler,Neg,27.0,29.0
West HS SLC LM,Horace Greeley CC,Patrick Tapia,Aff,29.2,29.0
Pinewood CA,Loyola GY,Zakai Petilon,Neg,28.0,28.1
Loyola JR,Phillips Exeter SA,Prakash Murali,Aff,28.8,27.9
ModernBrain JH,Sharks Independent KW,Jonathan Meza,Neg,29.8,30.0
Lynbrook BZ,New York State Independent LL,Joseph Barquin,Aff,29.5,29.1
Riverside Independent OT,ModernBrain AH,Zhiying Hu,Aff,28.4,28.2
BASIS Silicon Valley VP,Troy Independent JK,Patrick Fox,Aff,29.1,28.6
City Honors JB,Brearley IL,Judah Jones,Neg,29.4,29.5
Brophy AP,Dougherty Valley SL,Hunniya Ahmad,Neg,28.7,29.9
Syosset AH,Archbishop Mitty AG,Sachi Shah,Neg,29.0,29.1
Marlborough DK,ModernBrain DL,Coralynn Yang,Neg,28.9,29.0
Able2Shine ZZ,Iowa City West VD,Brie Thomas McGinnis,Neg,28.3,28.9
Brophy VW,Phillips Exeter ES,Michael Harris,Neg,29.3,29.9
Marlborough AK,Papaya Valley AA,Lydia Wang,Aff,29.4,28.9
Elkins SS,Golden State CW,Scott Brown,Aff,27.5,27.4
Sharks Independent WL,Marlborough OO,Truman Le,Aff,29.7,29.6
Hunter AC,Harvard-Westlake KM,Jacob Nails,Neg,28.6,29.4
Lake Highland Prep AW,St Thomas CO,Nicholas Ford,Neg,28.8,29.1
Loyola LA,Edgemont SS,Charlie Finnish,Aff,28.3,27.7
Phillips Exeter JM,Marlborough MF,Tania Vasquez,Aff,29.0,28.8
Golden State AB,Trinity Prep SH,Kushagra Mahajan,Aff,28.4,28.2
American Heritage Broward ES,Bellevue Youth MT,Arjun Chopra,Aff,29.9,28.9
ModernBrain JR,Westwood DV,Joseph Hong,Aff,28.7,28.6
Wayzata NS,Altamont MF,Pranjal Verma,Aff,27.5,26.5
Hill SM,Park Vista CN,Ethan Chen,Neg,28.1,28.4
American Heritage Broward KB,West Des Moines Valley JC,Lucky Chiniasye,Aff,29.0,27.5
ADL VK,Lynbrook AS,Ryan Morgan,Aff,29.4,29.3
Archbishop Mitty AM,Kent Denver CM,Joseph Flores,Neg,29.3,29.5
Loyola JP,Bellevue Youth AM,Pinkky Shah,Aff,28.8,29.1
Awty International RY,Cary Acad TB,Subrata Saharoy,Neg,28.0,28.1
Phillips Exeter HZ,Montgomery DM,Seth Hillsberry,Aff,29.4,29.3
Lake Highland Prep SS,Golden State JM,Anthony Berryhill,Aff,29.3,28.5
Marlborough SS,Chaminade OS,Adam Mimou,Aff,28.8,28.7
Valley Christian VX,Marlborough SW,Wyllene Turner,Aff,29.5,29.0
Loyola MT,Clear Lake CW,Brianna Aaron,Aff,29.1,29.0
MSTW Independent AP,Universe 7 TD,David McGinnis,Aff,28.8,28.0
Lynbrook ST,Cabot KB,Lydia Aklilu,Aff,29.5,29.2
Walt Whitman SC,Edgemont VS,Harish Gaggar,Aff,28.5,28.2
Altamont MC,Ridge AB,Emilio Garza,Neg,28.6,28.7
Brophy KL,Dougherty Valley SV,Lesly De Anda,Neg,28.5,28.8
Loyola EM,Able2Shine MS,Gordon Krauss,Neg,28.7,28.8
Littleton MK,Brophy AS,Aman Jha,Aff,29.0,27.0
Archbishop Mitty AGo,Loyola AK,Isaiah Salgado,Neg,28.4,28.5
Hunter GK,Dougherty Valley HS,Brendan Finnegan,Aff,29.2,28.8
Interlake RM,Lynbrook VK,Anish Mehta,Aff,29.0,28.0
Ridge SK,Phillips Exeter KG,Jordan Brown,Aff,29.5,29.2
Golden State KB,Wayzata AR,Ross Johnson,Aff,28.5,28.0
Dublin SG,American Heritage Broward DA,Dilbagh Chahal,Aff,28.1,27.8
Princeton Day MW,Marlborough CS,Sonali Nicola,Neg,27.0,28.0
Phillips Exeter AD,Dougherty Valley PN,Amadea Datel,Neg,28.8,29.4
Altamont JG,Bellevue Youth IH,Michael Pulver,Aff,27.6,27.5
ModernBrain SP,Phillips Exeter TH,Chansey Agler,Neg,28.6,28.8
West HS SLC KS,Altamont SB,Drew Benthein,Neg,28.0,30.0
Northern Valley AC,Mission San Jose MW,Saied Beckford,Aff,28.9,28.5
BASIS Peoria Independent SC,Bellevue Youth NW,Rich Simon,Neg,28.5,29.0
Peninsula JE,Harvard-Westlake AS,Nethmin Liyanage,Neg,29.3,29.6
Marquette GY,Velásquez RK,Platon Kryukov,Aff,29.9,30.0
Brophy NR,American Heritage Broward SM,Denitsa Zvetkova,Aff,30.0,29.5
Harvard-Westlake OF,Holy Trinity Episcopal CH,David Coates,Neg,28.6,28.7
St Luke's SM,ModernBrain TK,Sally Rawlinson,Aff,28.5,28.4
Woodlands Independent ML,Colleyville Heritage CB,Ishan Rereddy,Neg,28.4,28.6
