Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Bellevue Youth NW,Phillips Exeter HZ,Srivani Uppalapati,Neg,28.4,28.9
Northland Christian LM,West Des Moines Valley SS,Amanda Ciocca,Aff,29.8,29.2
Stanford OHS ES,Golden State KB,Aman Jha,Aff,27.5,27.0
Loyola TH,Syosset AP,Brendan Finnegan,Aff,29.4,29.1
Clear Lake CW,Riverside Independent SH,Ivan Lin,Neg,29.4,30.0
Lynbrook AS,Archbishop Mitty AM,Lydia Wang,Aff,29.3,28.9
Sehome Independent RS,BASIS Scottsdale JV,Rowan MacLean,Neg,29.1,29.4
American Heritage Broward SL,Interlake RM,Jade Wu,Aff,29.5,29.0
Altamont SB,Lake Highland Prep AW,Matt Casas,Neg,29.1,29.2
Dougherty Valley NM,American Heritage Broward ES,Pinkky Shah,Aff,29.7,29.5
West Des Moines Valley ER,Altamont JG,Brianna Aaron,Aff,29.1,28.9
ModernBrain GH,Phillips Exeter AD,Michael Pulver,Neg,28.4,28.5
Loyola AK,Brophy NR,Jonathan Meza,Neg,29.1,29.2
Maccabees RS,Archbishop Mitty NM,Clement Agho-Otoghile,Aff,28.6,28.5
Marlborough SW,Golden State AB,Justin Schnitzer,Aff,29.3,28.2
Westwood SM,Sharks Independent WL,Lydia Aklilu,Neg,29.0,29.5
Dougherty Valley MJ,Bellevue Youth ZF,Charlie Finnish,Neg,28.2,29.0
ModernBrain DL,Cary Acad LM,Nelson Okunlola,Neg,28.9,29.6
Dougherty Valley PN,Hunter AC,Hunniya Ahmad,Neg,29.7,29.8
Westwood DV,Langham Creek EY,Jordan Brown,Neg,29.2,29.3
Northwood NC,Lynbrook ST,Faizaan Dossani,Neg,28.0,28.6
BASIS Scottsdale AK,Brophy VW,Zakai Petilon,Neg,28.4,28.5
Able2Shine MS,Valley Christian VX,Michael Harris,Aff,28.7,28.6
West Des Moines Valley JC,Archbishop Mitty AGo,Gary Boeger,Neg,29.0,30.0
Brophy AS,Marlborough AL,Ishan Rereddy,Neg,28.3,28.7
