Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Ridge SN,Lake Highland Prep PS,Chris Castillo,Neg,28.9,29.0
Lake Highland Prep AR,Strake Jesuit  VJ,Patrick Fox,Aff,28.6,28.5
Bronx Science MRa,Eastern LW,Antonina Clementi,Aff,27.0,26.9
Scarsdale RM,Needham LA,Zee Wang,Neg,28.0,28.4
Lake Highland Prep GM,Brookline MZ,Paul PJ Wexler,Aff,28.7,28.3
West Des Moines Valley LS,Poly Prep Country Day RG,Sam Azbel,Aff,28.6,28.4
Walpole AL,Ardsley LL,Chetan Hertzig,Neg,29.0,28.8
Acton-Boxborough ALi,Needham JT,Pia Benadikar,Neg,29.0,29.5
Harrison SR,Lexington MS,Zachary Siegel,Neg,29.2,29.3
Walpole ALe,Mamaroneck SS,Cindy Ding,Aff,27.5,27.4
Lake Highland Prep WH,Harrison RP,Aavedon Roy,Aff,29.3,29.1
Ridge MS,Arlington IM,Yumio Saneyoshi,Neg,28.5,29.0
Ridge RD,Strake Jesuit  JS,Amadea Datel,Neg,29.3,29.4
Acton-Boxborough AAn,Ridge SG,Chandra Kandanuru,Neg,27.3,27.9
Bergen County Academies AK,Brookline PB,Aavedon Roy,Aff,30.0,28.5
Lake Highland Prep SS,Concord Carlisle FZ,Paul PJ Wexler,Aff,28.5,28.3
West Des Moines Valley SJ,Strake Jesuit  DA,Curtis Chang,Neg,29.0,28.7
Murphy Independent AW,Strake Jesuit  KS,Becca Traber,Neg,29.8,29.9
Harrison JB,Ardsley KK,Jayanne Forrest,Aff,29.3,28.7
Lake Highland Prep NP,Harrison BS,Arun Kodumuru,Neg,29.0,29.1
Harrison CZ,Briarcliff EW,Jack Booth,Neg,28.8,28.9
Lake Highland Prep SV,Brookline BS,Archit Kumar,Aff,29.2,28.8
Bronx Science VLi,West Des Moines Valley AM,Brett Fortier,Neg,28.9,28.8
Lake Highland Prep AB,Strake Jesuit  NW,Patrick Fox,Neg,28.8,28.9
Scarsdale DH,Bronx Science BCh,Lin Shi,Aff,29.1,28.9
Harrison TB,Needham LW,Tajaih Robinson,Aff,28.5,28.6
Acton-Boxborough TWa,Lexington RL,Elizabeth Murno,Aff,29.2,29.0
Acton-Boxborough LKa,Scarsdale JK,Chetan Hertzig,Neg,28.0,28.1
Strake Jesuit  JW,Chaminade AS,Christian Han,Aff,29.9,29.5
Boston Latin RB,Walpole SM,Xinping Ren,Neg,27.5,28.4
Harrison JA,Arlington CS,Tom Evnen,Aff,29.0,27.8
Strake Jesuit  VM,Germantown YK,Conal Thomas-McGinnis,Aff,29.2,28.8
