Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Chaminade AS,Lake Highland Prep AB,Curtis Chang,Neg,28.3,28.4
Bronx Science BCh,Harrison JA,Karen Scarmozzino,Aff,29.0,28.8
Lexington MS,Murphy Independent AW,Jarvis Xie,Neg,28.9,29.5
Walpole SM,Acton-Boxborough TWa,Yumio Saneyoshi,Neg,29.0,29.5
Needham LA,Harrison TB,Jonathan Levenson,Neg,28.9,29.1
Brookline PB,Bronx Science VLi,Paul PJ Wexler,Aff,28.1,28.0
Germantown YK,Acton-Boxborough AAn,Annika Ruda,Aff,28.6,28.5
Harrison RP,Acton-Boxborough LKa,Sam Azbel,Aff,28.7,28.0
Strake Jesuit  KS,Harrison JB,Zachary Siegel,Aff,29.6,28.5
Needham JT,Harrison CZ,Karen Scarmozzino,Neg,28.8,29.0
Brookline BS,Bergen County Academies AK,Tom Evnen,Neg,28.7,29.0
Strake Jesuit  NW,Scarsdale DH,Becca Traber,Aff,29.4,29.1
Lake Highland Prep PS,Strake Jesuit  JW,Arun Kodumuru,Neg,29.4,29.7
Arlington IM,Strake Jesuit  VM,Christian Han,Neg,29.2,29.6
Lexington RL,Ridge SN,Jayanne Forrest,Neg,29.0,29.5
Briarcliff EW,Boston Latin RB,Chetan Hertzig,Aff,29.0,28.0
Harrison BS,Walpole AL,Paul PJ Wexler,Aff,28.8,28.3
Ridge SG,West Des Moines Valley LS,Jayanne Forrest,Neg,28.8,29.0
Ardsley KK,Lake Highland Prep GM,Christian Han,Aff,28.1,28.0
Brookline MZ,Scarsdale RM,Leo Li,Aff,28.0,27.5
Concord Carlisle FZ,Bronx Science MRa,Tom Evnen,Neg,28.0,28.3
Strake Jesuit  DA,Lake Highland Prep NP,Annika Ruda,Neg,27.3,27.4
Mamaroneck SS,Lake Highland Prep AR,David McGinnis,Neg,28.7,28.9
Ardsley LL,Lake Highland Prep SV,Zachary Siegel,Neg,29.3,29.4
Eastern LW,Walpole ALe,David McGinnis,Aff,29.0,27.6
Strake Jesuit  JS,Lake Highland Prep WH,Arun Kodumuru,Aff,29.5,29.1
Arlington CS,Acton-Boxborough ALi,Cindy Ding,Aff,29.1,29.0
Scarsdale JK,Harrison SR,Becca Traber,Neg,28.5,28.9
Strake Jesuit  VJ,Ridge RD,Elizabeth Murno,Neg,29.2,29.4
West Des Moines Valley AM,Lake Highland Prep SS,Chetan Hertzig,Aff,28.5,28.3
Needham LW,Ridge MS,Andrew Schneider,Neg,29.0,29.2
Poly Prep Country Day RG,West Des Moines Valley SJ,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
