Aff,Neg,Judges,Votes,Win
BASIS Peoria Independent GV,Saratoga JG,"Dawn Paciotti																																						Matthew St-Germain																																						Ken Bhardwaj","Aff																															Aff																															Aff","3-0																															AFF"
Arlington LC,Saratoga LT,"Alexander Tivlumun																																						Beth Cole																																						Pavan Peddireddi","Aff																															Aff																															Neg","2-1																															AFF"
