Pro,Con,Judges,Votes,Win
Lincoln East AG,Iowa City West ED,"Charlie Timm																																						Maddie Cook																																						Elliot Sheaff","Con																															Pro																															Pro","2-1																															PRO"
Lakeville South MB,Theodore Roosevelt AB,"Brooke Meints																																						Yakub Islamov																																						Sophia Gustafson","Pro																															Pro																															Pro","3-0																															PRO"
