Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Plano West AR,McDowell GW,Oscar Rich,Aff,28.0,28.0
Cambridge Rindge and Latin KA,BASIS Scottsdale TK,Mason Cheng,Neg,28.6,29.0
Strake Jesuit  FB,Holy Trinity Episcopal AR,Sophia Tian,Neg,28.3,28.6
Memorial EJ,Our Lady of Lourdes NB,Charles Zenhausern,Aff,29.4,29.2
Jasper ZM,Bronx Science KL,aidan etkin,Neg,28.7,28.9
Harrison AGa,Poly Prep RG,Danny Frank-Siegel,Neg,29.0,30.0
Loyola Blakefield MT,Westwood AP,Jharick Shields,Neg,28.1,28.2
Horace Greeley CC,Fort Walton Beach AW,Nigel Taylor-Ward,Aff,28.8,28.0
Walter Johnson CL,Walt Whitman SC,Sonali Nicola,Aff,28.0,28.0
Brophy YS,Pennsbury AW,Linda Dums,Aff,29.5,29.0
Marquette GY,Success Academy HSLA-BROOKLYN BB,Kaushal Balagurusamy,Neg,29.2,29.0
Palo Alto JK,William G. Enloe SG,Laura Meyer,Aff,28.4,28.3
Bronx Science IM,Hill JG,Annie Chen,Aff,28.4,28.0
Palo Alto AC,Strake Jesuit  MZ,Steven Sigler,Neg,28.1,28.8
Village AW,William G. Enloe AP,Andy Chen,Aff,29.3,28.9
Germantown YK,Lake Highland Prep SV,Brice Ezell,Neg,29.4,29.5
Lake Highland Prep NC,Palo Alto AD,Heidi Ward,Neg,28.5,29.0
McDowell TK,Lake Highland Prep WH,Sebastian Cho,Neg,29.5,29.7
North Allegheny KW,Cary Acad DJ,Sia Checketts,Aff,30.0,29.0
Ronald Reagan SR,Lexington GC,Truman Le,Neg,28.3,28.6
Harrison RP,Lawrenceville TH,Amanda Ciocca,Aff,30.0,28.7
Granada Hills Charter JP,Neenah AL,Weiwei Chen,Aff,27.7,27.6
Lake Highland Prep PS,Bronx Science AG,Christopher Blaschak,Aff,29.2,28.9
Lovett EL,Greenhill DM,DH Henderson,Neg,29.0,29.1
Strake Jesuit  SW,Westwood DV,Iris Chen,Aff,28.4,28.3
William T Dwyer SP,Cary Acad LM,Andrew Qin,Neg,27.0,26.0
West Boca Raton KW,Nova 42 SC,Alpa Arora,Neg,25.0,30.0
Westlake PS,Lexington AL,Diane Macina,Neg,28.3,29.0
BASIS Ahwatukee RM,West Broward CF,Sonali Nicola,Neg,27.0,28.0
Millburn RR,Syosset JT,Yash Agrawal,Aff,29.4,29.3
Randolph TS,Ridge SK,Kyle Hietala,Neg,27.8,28.7
Walt Whitman HZ,Phillips Exeter Independent ES,Nicholas Ford,Neg,29.7,29.5
Acton-Boxborough NK,Boston Latin SB,Eliza Avramova,Aff,29.9,28.5
Cypress Bay SS,Minnetonka NN,Nir Amin,Neg,28.0,29.0
American Heritage Broward JX,Germantown CZ,Bodhi Rosen,Aff,28.7,28.6
APDebate Independent AP,Scarsdale KC,Andrew Qin,Neg,27.7,27.9
Strake Jesuit  LC,Lake Travis FH,Mason Cheng,Aff,28.0,27.9
Greenhill AK,Nova 42 PT,Thomas Berg,Aff,29.7,29.3
Hunter SO,Waring MB,Chetan Hertzig,Neg,29.2,29.4
Randolph FH,Horace Greeley AM,Brian Tvedt,Neg,25.0,28.0
Ridge MS,Teaneck LP,Trent Kuykendoll,Aff,29.1,28.0
Stuyvesant YL,Bronx Science LS,Rushil Chetty,Neg,28.4,29.7
Berkeley Carroll JH,Riverside Independent SH,Amanda Ciocca,Neg,29.7,29.8
McNeil NV,Millburn RD,Daniel Xu,Aff,28.6,28.8
Fort Walton Beach CR,Waring YM,Alexandra Mezzo,Aff,30.0,26.0
Cherry Hill HS East CR,McNeil AS,Jharick Shields,Neg,29.2,29.3
Clear Lake MK,Lake Highland Prep NA,Ishan Bhatt,Aff,28.5,28.1
Natrona County TW,Westwood AV,Kaushal Balagurusamy,Neg,28.0,28.5
Lake Mary EP,American Heritage Palm Beach AS,Alpa Arora,Aff,27.5,27.0
Mavericks RS,Plano West SK,Christopher Blaschak,Aff,29.0,29.0
Millburn MM,Georgians Independent PC,Brice Ezell,Neg,28.7,29.8
Hastings DF,Lake Highland Prep ET,Chetan Hertzig,Neg,28.8,29.0
Stuyvesant PH,American Heritage Broward CW,Sophia Tian,Neg,28.9,29.1
Strake Jesuit  JW,Gabrielino OL,Alex Lee,Neg,29.6,29.5
Admiral Farragut JH,St Andrew's Episcopal LT,Francisco Gonzalez,Neg,29.3,29.1
Harrison FW,James Logan AS,Elizabeth Miani,Aff,29.7,29.8
Harrison AG,Scarsdale VT,Elizabeth Miani,Aff,29.8,29.2
Lake Mary MP,Westlake AH,Kaitlyn Ernst,Neg,27.1,29.3
Harrison JB,Strake Jesuit  AS,Daniel Xu,Aff,29.3,29.1
West Boca Raton AL,Cary Acad PL,Neeta Shrivastava,Neg,29.5,29.8
Cambridge Rindge and Latin MC,Wheatley Indep AM,Brian Tvedt,Neg,27.0,28.0
Strake Jesuit  KM,St Andrew's Episcopal HC,Colton Gilbert,Aff,28.9,28.6
American Heritage Broward ZC,Lake Highland Prep GM,Rohit Lakshman,Aff,29.7,29.6
Randolph DP,American Heritage Broward JG,Francisco Gonzalez,Neg,29.2,29.4
Westwood AU,Phillips Exeter Independent RQ,Jane Lichtman,Neg,29.4,29.5
R.E Mountain Secondary LY,Pine View CW,Joshua Hansen,Aff,29.7,27.2
North Allegheny SA,Montville AS,Dan Lifton,Aff,28.5,28.0
Loyola Blakefield NS,American Heritage Palm Beach AI,Max Fan,Aff,28.8,27.5
Strake Jesuit  SV,Ridge HK,aidan etkin,Aff,29.1,28.9
Strake Jesuit  JWe,Robinson BV,Nolan Burdett,Aff,27.0,29.0
Edgemont AP,Memorial BL,Annie Chen,Neg,28.7,29.0
Harrison JG,Colleyville Heritage GM,Nicholas Ford,Aff,29.6,29.2
Bronx Science KO,James Logan AA,Paul Li,Aff,29.0,28.5
Northern Valley HK,Bronx Science LW,Bodhi Rosen,Neg,28.8,29.0
Randolph RG,Georgians Independent NF,Ishan Bhatt,Neg,28.3,28.0
Montville IG,Bowie Lee BL,Prachi Sharma,Aff,27.0,26.5
Acton-Boxborough AK,James Logan HS,Steven Sigler,Neg,27.7,28.0
Westwood RN,Strake Jesuit  SR,Iris Chen,Neg,28.4,28.7
Palo Alto IK,Evanston Twp EW,Devan Tatlow,Neg,28.0,26.0
Cary Acad RR,Westwood MS,Rohit Lakshman,Aff,29.8,28.2
Strake Jesuit  BB,Westwood JW,Everett Yau,Neg,28.9,29.0
Strake Jesuit  CK,Cherokee Trail SA,Nigel Taylor-Ward,Aff,29.1,28.9
Brophy TJ,St Mary's Hall SB,Ishan Rereddy,Aff,29.6,28.9
Freehold Township DW,Research Triangle PS,Fei-Lu Qian,Neg,28.3,28.7
Boerne Champion MG,Lawrenceville MM,Ayman Badawy,Neg,28.4,29.5
Lawrenceville AN,Millburn AV,Laura Meyer,Neg,28.1,28.2
Berkeley DG,Memorial CS,Ayman Badawy,Neg,29.5,29.4
Admiral Farragut AD,Pine Creek NS,Naeem Ahmad,Aff,28.9,28.5
Strake Jesuit  RS,Holy Trinity Episcopal CH,Charles Zenhausern,Neg,29.0,29.3
BASIS Scottsdale SS,Millburn SS,Ryan Curran,Aff,29.5,28.2
Garland AJ,Robbinsdale Area QH,Timothy Meyer,Aff,27.1,26.8
Strake Jesuit  MM,Clear Lake RM,Jane Lichtman,Neg,29.0,29.2
Phillips Exeter Independent KG,Amador Valley EM,Ruslan Arbit,Neg,28.0,28.7
Greenhill SK,Westwood AT,Deena McNamara,Aff,30.0,28.0
Robinson AD,Lake Highland Prep CG,Rajini Chettipally,Neg,28.5,29.0
Lake Highland Prep AW,Palo Alto TC,david daniel,Neg,29.0,29.0
Westwood TG,Memorial DX,Jason Barton,Neg,28.8,29.6
Klein Oak JW,Lake Travis EG,Sebastian Cho,Aff,28.8,28.7
BASIS Scottsdale JV,Syosset SP,Colton Gilbert,Aff,29.1,28.7
Millburn LH,J.B. independent JB,E. Cook,Neg,28.9,29.5
Jordan KV,St Thomas CO,Zion Dixon,Aff,30.0,29.2
Ridge AM,Sharks Independent EC,Zion Dixon,Neg,29.6,29.5
Nova TA,American Heritage Broward JW,Sofia Iguaran,Neg,28.0,29.0
Harrison BS,Neenah JB,Maanik Chotalla,Aff,29.7,28.7
Sharks Independent WL,Stuyvesant EM,Ishan Rereddy,Aff,29.2,28.8
Lake Highland Prep CB,Admiral Farragut EW,Amberle Amadori-Lawson,Aff,28.0,28.0
Robbinsdale Area EW,Lexington LY,Margery Gazda,Aff,28.5,28.0
Lake Highland Prep SR,Harrison AN,E. Cook,Neg,28.6,28.7
Georgians Independent HJ,Brophy VF,Garrett Bishop,Aff,29.6,29.5
American Heritage Broward CM,Little Rock Central GT,Danny Frank-Siegel,Neg,28.4,28.9
Stuyvesant DZ,Northern Valley AC,Everett Yau,Neg,30.0,30.0
Mountain Lakes EW,Memorial CSu,Eliza Avramova,Aff,29.9,29.2
Greenhill VT,BASIS Scottsdale AK,Deena McNamara,Neg,29.5,29.8
Syosset JK,Lake Mary JA,Alexandra Mezzo,Aff,30.0,29.0
Brophy MS,Millburn AZ,Dan Lifton,Aff,28.5,28.0
Strake Jesuit  NH,Cherokee Trail TB,Neeta Shrivastava,Aff,29.8,29.7
Carnegie Vanguard LH,Jordan FJ,Alex Lee,Aff,29.4,29.6
Horace Greeley SR,Neenah DB,Vidya Joshi,Neg,28.5,29.0
Lake Highland Prep AC,Horace Greeley SG,Oscar Rich,Neg,28.0,29.0
Southern Lehigh JS,Evanston Twp EC,Fei-Lu Qian,Neg,28.3,28.7
Fort Walton Beach JW,Awty International DC,Garrett Bishop,Neg,28.5,29.3
Plano West RC,Garland LA,Amberle Amadori-Lawson,Aff,29.0,25.0
Fordham Prep LP,Plano West NS,Spencer Swickle,Neg,28.0,28.9
Brophy VW,Jasper SG,Truman Le,Neg,28.5,29.2
Strake Jesuit  KS,Li Unaffiliated RL,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Max Independent EM,Cherokee Trail RB,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
