Pro,Con,Judge,Win,"Pro								Points","Con								Points"
Lake Highland Prep KR,Plano West AB,Capri Wayne,Con,"SKunamneni																																																												29.0																																																																																								AReddy																																																												29.5","AAppan																																																												29.5																																																																																								YBai																																																												29.0"
Trinity GM,Atlantic Independent BC,Farzana Yasmin,Con,"EGuan																																																												27.5																																																																																								AMasella																																																												28.0","AChen																																																												28.0																																																																																								ABaddela																																																												28.0"
Millburn SX,Sidwell SS,Camilla Green,Pro,"VSinha																																																												30.0																																																																																								MXia																																																												30.0","ASyed																																																												30.0																																																																																								HSima																																																												30.0"
Newton South LW,Pingry YG,Christine Dandenau,Pro,"MLevy																																																												28.0																																																																																								BWoo																																																												28.0","SYu																																																												28.0																																																																																								MGilsenan																																																												28.0"
Lexington MS,Horace Mann VK,Elena Michielsen,Con,"ASethi																																																												29.0																																																																																								DMa																																																												29.0","VVenkateswaran																																																												29.5																																																																																								WKrikorian																																																												29.5"
Potomac DF,Lincoln-Sudbury CR,Semane Reddy- Mbewu,Con,"ADai																																																												27.0																																																																																								LFan																																																												27.0","EChen																																																												28.0																																																																																								RRani																																																												28.0"
Cherokee Trail RM,American Heritage Broward NM,Ting Chen,Con,"CRodriguez																																																												28.5																																																																																								KMacmillan																																																												28.0","MMishiev																																																												28.5																																																																																								SNarasimhan																																																												29.0"
Lake Highland Prep SY,Bergen County Academies LS,Christoph Diasio,Con,"SSrinivasa																																																												27.5																																																																																								EYan																																																												27.5","BLiu																																																												28.0																																																																																								CSim																																																												28.0"
Acton-Boxborough WG,Strake Jesuit  NT,Yusuf Kahloon,Con,"PGupta																																																												26.0																																																																																								JWu																																																												26.0","RTrivedi																																																												27.5																																																																																								INgo																																																												27.5"
Harbinger KZ,American Heritage Broward JS,Madeline Jennings,Pro,"TKarthikeyan																																																												29.0																																																																																								SZhang																																																												29.0","ESasson																																																												28.0																																																																																								AJino																																																												28.0"
Freehold Township RM,Waring HV,Vladislav Onik,Pro,"JRubman																																																												28.5																																																																																								SMena Moss																																																												28.5","CHennessey																																																												28.0																																																																																								MVan Kleeck																																																												28.0"
Browning GM,Newton South SW,Reynaldo García,Pro,"JGuo																																																												28.5																																																																																								LMoon																																																												28.5","ASubramanian																																																												28.5																																																																																								LWang																																																												28.0"
FAU JB,BASIS Peoria CN,Satvik Palagani,Con,"VBalmuri																																																												27.0																																																																																								CJarugula																																																												27.0","NNair																																																												27.5																																																																																								RChakrabarty																																																												27.5"
BASIS Scottsdale SS,Hewitt CA,David Hammond,Pro,"SSalehi-Rad																																																												28.0																																																																																								AShen																																																												27.5","SCrystal																																																												27.0																																																																																								SAllen																																																												27.5"
Lexington RR,Magnolia DL,Samuel Liu,Pro,"SRevankar																																																												25.0																																																																																								MRaythatha																																																												25.0","LDing																																																												30.0																																																																																								CLou																																																												30.0"
Delbarton AX,Lawrenceville CM,James Lao,Pro,"RXu																																																												29.5																																																																																								MAiello																																																												30.0","DChidambaram																																																												28.0																																																																																								AMiao																																																												28.0"
Dalton SC,Acton-Boxborough LL,Erin Matheson Ritchie,Pro,"SSaravanan																																																												28.0																																																																																								SChaisanguanthum																																																												28.5","MLiu																																																												27.5																																																																																								TLi																																																												27.5"
Bergen AN,Lake Mary BW,Jennifer Lawrence,Con,"SAjazi																																																												29.0																																																																																								RNukala																																																												28.5","PBlomquest																																																												29.0																																																																																								CWright																																																												29.0"
Sidwell JS,Cambridge Rindge and Latin AA,James Lao,Con,"IJain																																																												28.0																																																																																								KSchropfer																																																												28.5","AAsefaw																																																												27.5																																																																																								RAnjaria																																																												29.0"
Freehold Township MY,Syosset KS,Christoph von Pezold,Con,"SMerino																																																												28.0																																																																																								JYoung																																																												27.0","SShah																																																												29.0																																																																																								MKakkar																																																												28.0"
Lexington MK,Beacon LD,Yulia Dumov,Con,"AKuchibhotla																																																												29.5																																																																																								AMeka																																																												29.5","CD’Silva																																																												30.0																																																																																								JLumianski																																																												29.5"
Newton South ST,West Windsor Plainsboro South MS,Dave Anderson,Con,"KTarafdar																																																												28.5																																																																																								NSmy																																																												28.5","AMaheshwari																																																												29.0																																																																																								VShenoy																																																												29.5"
Newton South PS,Horace Mann CP,Crystal Fu,Con,"JPaltrowitz																																																												29.0																																																																																								KShraytah																																																												29.0","EChang																																																												29.5																																																																																								EPark																																																												30.0"
Ridge SL,Masters BG,Shannan Smith,Pro,"ASateeja																																																												29.0																																																																																								MLi																																																												30.0","AGoldberg																																																												28.0																																																																																								TBarreno																																																												27.0"
Strake Jesuit  KH,Regis AD,Krishna Rao,Pro,"KHarpavat																																																												29.0																																																																																								TKirichenko																																																												28.5","LAugustine																																																												28.0																																																																																								LDamato																																																												28.5"
Upper St Clair CK,Strake Jesuit  MC,Diana Sabzevari,Con,"NChandran																																																												28.0																																																																																								VKamat																																																												28.0","CCastillo																																																												29.0																																																																																								SMurthy																																																												29.0"
Acton-Boxborough SL,Magnolia CS,Mark Raj,Pro,"CLeo																																																												30.0																																																																																								SStein																																																												30.0","NShah																																																												29.5																																																																																								SChoubey																																																												29.5"
Puyallup SL,American Heritage Palm Beach HS,Bailie Schaefer,Con,"SLappin																																																												29.0																																																																																								ASingh																																																												29.0","MHowe																																																												28.5																																																																																								SShleifer																																																												29.0"
Stratford WW,Masters LR,Sam Young,Pro,"RWu																																																												30.0																																																																																								KWang																																																												30.0","ILevine																																																												29.0																																																																																								VRolston																																																												29.0"
Westborough AS,Newsome BM,Madeline Jennings,Con,"HAddagudi																																																												28.0																																																																																								SSethi																																																												28.0","TBerry																																																												27.0																																																																																								SMaresca																																																												27.0"
Bergen VD,Montville SN,Huici Ooi,Pro,"JVignes																																																												29.5																																																																																								ADave																																																												29.5","SNatesan																																																												28.0																																																																																								RShamsudin																																																												27.0"
Westfield Senior DU,Potomac LM,Lingyi Huang,Con,"CDonnelly																																																												28.5																																																																																								ZUrbano																																																												28.0","TMankovsky																																																												29.0																																																																																								SLeifer																																																												29.0"
Acton-Boxborough SJ,Hewitt BB,Suman Annambhotla,Pro,"MSu																																																												28.5																																																																																								NJiang																																																												28.0","SBruder																																																												28.0																																																																																								ABerman																																																												27.5"
Puyallup ER,North Allegheny GA,Tenzin Dadak,Con,"BRabemiafara																																																												29.5																																																																																								PEklund																																																												29.5","RGhosh																																																												29.5																																																																																								MAnnavajhula																																																												29.5"
Horace Mann PB,Palm Harbor ML,Sam Young,Pro,"NPande																																																												30.0																																																																																								PBenson																																																												30.0","DMrkva																																																												29.5																																																																																								CLawrence																																																												29.5"
Browning BL,George Washington FS,Caleb Crayton,Con,"MBianchi																																																												27.5																																																																																								NLevenglick																																																												27.0","AStout																																																												28.0																																																																																								IForstot																																																												28.0"
Brother Rice BJ,Pingry LH,Frank Garvey,Pro,"CBarbat																																																												28.0																																																																																								MJuncaj																																																												28.0","ALiu																																																												27.5																																																																																								SHao																																																												27.5"
Newsome PG,Summit HA,Nisha Eapen,Con,"SPergola																																																												27.0																																																																																								CGill																																																												27.0","MHuang																																																												28.0																																																																																								SAu-Yeung																																																												28.0"
Delbarton RW,North Allegheny DD,Yulia Dumov,Pro,"RRoss																																																												30.0																																																																																								TWyso																																																												30.0","ADu																																																												30.0																																																																																								KDassanaike-Perera																																																												30.0"
Lake Mary BB,Scarsdale HW,Lizbeth Contreras,Con,"PBilakanti																																																												28.0																																																																																								GBoni																																																												27.5","WHe																																																												28.0																																																																																								EWang																																																												29.0"
American Heritage Broward AJ,Saint Joseph AB,Ben Walter,Pro,"SAlvarez																																																												25.0																																																																																								MJos																																																												25.0","CAguasvivas																																																												28.0																																																																																								DBaroni																																																												27.5"
Dulles LH,James Bowie VB,Bailie Schaefer,Pro,"RLi																																																												29.0																																																																																								SHuang																																																												28.5","TVerghese																																																												28.0																																																																																								ABhattacharya																																																												28.0"
Lakeville South MB,Palo Verde CZ,Victoria Wisniewski,Con,"AMcDonald																																																												27.5																																																																																								JBerntson																																																												28.0","KCisneros																																																												29.0																																																																																								CZhong																																																												28.0"
River Hill BT,Newton South GZ,Caleb Crayton,Pro,"RBi																																																												29.0																																																																																								TTang																																																												30.0","ZGao																																																												28.5																																																																																								MZiv Petreanu																																																												28.0"
Lake Travis FB,Regis CO,Christoph Diasio,Con,"SBaryalai																																																												27.0																																																																																								ZFarmand																																																												27.0","LCharest																																																												27.5																																																																																								DO'Sullivan																																																												27.5"
Windward SS,American Heritage Broward CP,Darlene Earls,Con,"AShooshani																																																												27.0																																																																																								TSipkins																																																												28.0","APinto																																																												29.5																																																																																								EChen																																																												29.0"
Acton-Boxborough MY,Chattahoochee LQ,Diana Sabzevari,Pro,"DMhatre																																																												30.0																																																																																								SYanagimachi																																																												30.0","ALao																																																												29.0																																																																																								AQian																																																												29.0"
Sidwell JH,Thomas Edison EnergySmart Charter DA,Yusuf Kahloon,Pro,"LJain																																																												27.5																																																																																								EHuang																																																												28.0","VAnnamalai																																																												27.0																																																																																								ADesai																																																												26.0"
Princeton Independent SB,Bergen LY,Capri Wayne,Con,"MBlix																																																												28.0																																																																																								KSingh																																																												28.0","LYan																																																												28.0																																																																																								NLewis																																																												28.0"
BASIS Peoria MN,Brother Rice PK,David Hammond,Pro,"RNagabandi																																																												28.0																																																																																								JMoon																																																												28.5","AKallabat																																																												27.5																																																																																								MPinto																																																												27.5"
Portsmouth CF,Charles W Flanagan LB,Maryrose Kohan,Pro,"IFranas																																																												28.0																																																																																								OCoffey																																																												28.0","SLibreros																																																												26.0																																																																																								EBorges																																																												26.5"
BASIS Scottsdale AK,Millburn CW,Semane Reddy- Mbewu,Con,"BArbit																																																												28.0																																																																																								SKrishnan																																																												29.0","RChen																																																												29.0																																																																																								NWang																																																												30.0"
Newton South DM,Westwood VT,Christine Dandenau,Pro,"NMiller																																																												28.5																																																																																								MDalzell																																																												28.0","TTran																																																												27.5																																																																																								NVemula																																																												27.5"
George Washington SE,Hunter SS,Siva Chinnasamy,Con,"EEnglert																																																												28.0																																																																																								JSantucci																																																												28.5","JSandu																																																												29.5																																																																																								SSchonfeld																																																												29.0"
Montgomery Blair GS,Horace Mann WuPa,Farzana Yasmin,Con,"MGuha																																																												28.0																																																																																								TShao																																																												27.0","MWu																																																												27.0																																																																																								KPaksima																																																												28.0"
Summit MB,Regis NP,Atul Kapoor,Pro,"KBhatia																																																												28.5																																																																																								LMalik																																																												29.0","ENapoli																																																												28.5																																																																																								CPrisament																																																												29.0"
BASIS Peoria AL,Concord Carlisle ZS,Camilla Green,Pro,"JLohani																																																												27.5																																																																																								SAshok																																																												27.5","SZevallos																																																												30.0																																																																																								SSiala																																																												30.0"
Scarsdale PA,Brother Rice SG,Ethan Roytman,Pro,"AAndrade																																																												28.0																																																																																								APeng																																																												28.0","PSzura																																																												26.0																																																																																								WGuo																																																												26.0"
Bergen ZM,Trinity CY,Elena Michielsen,Con,"JZhang																																																												28.5																																																																																								CMa																																																												28.5","NYung																																																												29.5																																																																																								IChiang																																																												29.5"
Hunter TW,Jasper RL,Halle Guber,Pro,"CWeiss																																																												28.5																																																																																								RTang																																																												29.5","ARai																																																												28.5																																																																																								LLiang																																																												28.0"
Randolph GL,Westlake RG,Saroop Makhija,Con,"BLange																																																												27.0																																																																																								MGaydos																																																												28.0","RRana																																																												29.0																																																																																								SGarimella																																																												29.0"
BASIS Peoria CK,Potomac RZ,Abhilash Datti,Pro,"LCho																																																												29.0																																																																																								SKorpe																																																												29.0","ARathi																																																												28.5																																																																																								EZhou																																																												28.5"
Germantown Friends LZ,Newton South TP,Vladislav Onik,Pro,"ALi																																																												29.5																																																																																								LZhong																																																												29.5","IPang																																																												29.5																																																																																								JTendulkar																																																												29.5"
Newton South YZ,Scarsdale HD,Satvik Palagani,Pro,"KYee																																																												27.5																																																																																								SZhu																																																												27.0","SHosman																																																												27.0																																																																																								JDragovic																																																												27.0"
Milton Acad WX,Regis AL,Maeve Goldman,Pro,"FWong																																																												29.5																																																																																								HXue																																																												29.0","DAugustine																																																												28.5																																																																																								SLauriello																																																												28.5"
Newton South SR,Western SV,Ting Chen,Pro,"HRafat																																																												29.0																																																																																								RSanthanam																																																												28.5","CVerma																																																												28.0																																																																																								ASaxena																																																												28.0"
Lake Highland Prep SA,Hewitt SZ,Jennifer Lawrence,Con,"RSambandam																																																												29.0																																																																																								EAhmad																																																												29.0","GZarabi																																																												29.0																																																																																								ASutfin																																																												30.0"
Stuyvesant HM,Spence CC,Tequa Salehi-Rad,Pro,"HMancini																																																												30.0																																																																																								AHarrington																																																												29.0","AChu																																																												29.0																																																																																								RChu																																																												29.0"
Newton South KH,East Ridge MV,Ishan Dubey,Con,"TKinney																																																												28.5																																																																																								CHu																																																												28.5","AMohta																																																												29.0																																																																																								AVenkat																																																												29.5"
National Debate Club (NDC) BI,American Heritage Palm Beach DR,Brooke Blanton,Pro,"KIyengar																																																												28.0																																																																																								RBalu																																																												28.5","ODahabra																																																												28.0																																																																																								RRohit																																																												28.0"
Strake Jesuit  HJ,North Allegheny LD,Raj Kummariguntla,Pro,"SHasan																																																												28.5																																																																																								MJumalon																																																												29.0","LLiu																																																												28.0																																																																																								SDurisheti																																																												28.0"
BASIS Peoria LA,Masters JP,Samuel Liu,Pro,"HLa																																																												30.0																																																																																								SAggarwal																																																												30.0","NJansky																																																												30.0																																																																																								JPanos																																																												30.0"
Waring ML,Newton South CH,Reynaldo García,Pro,"LLorber Goodman																																																												27.5																																																																																								AMier																																																												27.0","KCeliktas																																																												27.0																																																																																								THong																																																												27.5"
Lakeville North LM,Lincoln-Sudbury RP,Melissa Chu,Pro,"DLester																																																												27.5																																																																																								YMaharjan																																																												28.0","DPatel																																																												27.5																																																																																								PRao																																																												27.5"
Bronx Science CA,Potomac SC,Erin Matheson Ritchie,Pro,"FAuth																																																												29.0																																																																																								SCampbell																																																												29.5","SShah																																																												26.5																																																																																								ECombs																																																												27.5"
Plano West CP,Lincoln-Sudbury SY,Daniel Zhao,Pro,"EChachad																																																												29.0																																																																																								JPatel																																																												29.0","KYoung																																																												30.0																																																																																								ASharma																																																												30.0"
Trinity CJ,George Washington SS,Emilian Belev,Con,"JJackson																																																												28.5																																																																																								SChen																																																												28.0","PStewart																																																												29.5																																																																																								ISteele																																																												29.0"
Success Academy HSLA-HARLEM NC,Newton South KA,Shannan Smith,Con,"MCamara																																																												28.5																																																																																								ANdiaye																																																												29.0","RAlmedhychy																																																												30.0																																																																																								AKopinja																																																												29.0"
Bergen Independent YS,North Allegheny HK,Cristian Abarca,Pro,"DYang																																																												30.0																																																																																								BSehgal																																																												30.0","PKallavi																																																												28.5																																																																																								SHebbar																																																												28.5"
Richard Montgomery CX,New Horizons D.N LP,Will Erard,Pro,"RXie																																																												30.0																																																																																								EChung																																																												29.5","DPena																																																												29.0																																																																																								LLugo																																																												29.0"
Natick BY,Bronx Science SM,Christoph von Pezold,Pro,"DYu																																																												29.0																																																																																								CBelev																																																												28.0","MMoser																																																												29.0																																																																																								LSander																																																												28.0"
Acton-Boxborough SN,Bergen WZ,Mark Raj,Con,"YNadkarni																																																												29.0																																																																																								PShukla																																																												29.0","SWu																																																												29.5																																																																																								EZhang																																																												29.5"
Pittsburgh Central Catholic GA,McDowell DS,Huici Ooi,Pro,"NAthanassiou																																																												29.0																																																																																								AGandhi																																																												29.0","SShankar																																																												28.0																																																																																								SDeventhira-Raja																																																												28.0"
Strake Jesuit  WL,Ivy Bridge TC,Sebastian Glos,Con,"JLi																																																												28.5																																																																																								EWang																																																												28.5","SChoi																																																												28.5																																																																																								RTapaswi																																																												28.5"
CDI BM,Lexington GN,Rafael Mier,Pro,"SBhandari																																																												28.5																																																																																								AMotivala																																																												28.5","NNandy																																																												28.0																																																																																								CGuo																																																												28.0"
Bergen ZK,Albuquerque HS,Kiran Madavarapu,Pro,"BKim																																																												29.0																																																																																								EZhang																																																												29.0","ASankaran																																																												28.5																																																																																								EHiller																																																												29.0"
Livingston SN,Sidwell BC,Lindsay Donovan,Con,"ASur																																																												29.0																																																																																								SNistala																																																												29.0","FBao																																																												29.0																																																																																								CCampbell																																																												29.5"
Princeton Independent TK,Shrewsbury VP,Yibing Xin,Pro,"ETauro																																																												28.5																																																																																								AKrishnan																																																												29.0","HPatel																																																												28.5																																																																																								PVadlamudi																																																												28.5"
Acton-Boxborough SuGr,Maranatha BN,Dave Anderson,Pro,"JSun																																																												29.0																																																																																								AGraia																																																												28.0","SBhartia																																																												27.5																																																																																								JNg																																																												28.0"
Summit MT,Neenah HH,Alok Kapoor,Pro,"MMudgal																																																												29.5																																																																																								WTham																																																												29.0","KHildebrandt																																																												28.5																																																																																								CHodges																																																												29.0"
Lake Mary DD,Cranbrook DY,Krishna Rao,Con,"MDenton																																																												28.5																																																																																								MDenton																																																												27.5","GDiPiero																																																												29.0																																																																																								AYou																																																												28.0"
Livingston YZ,Westborough CP,Julie Gollob,Pro,"SYan																																																												30.0																																																																																								AZhong																																																												30.0","AChinthapatla																																																												28.5																																																																																								APrakash																																																												28.5"
Crimson Independent SX,Summit LD,Lingyi Huang,Con,"KShah																																																												28.0																																																																																								LXie																																																												28.0","ILiang																																																												28.0																																																																																								EDavies																																																												28.5"
North Allegheny KA,Maranatha JY,Crystal Fu,Pro,"IAluguvelli																																																												28.5																																																																																								MKallavi																																																												28.5","GJung																																																												28.0																																																																																								TYun																																																												28.0"
Granada Hills Charter SS,Maranatha WP,Suman Annambhotla,Con,"EShin																																																												27.5																																																																																								RShin																																																												29.5","EPan																																																												28.5																																																																																								IWu																																																												28.5"
Bronx Science CB,Nightingale Bamford MG,Neo Curry,Pro,"YBar																																																												29.0																																																																																								SChawla																																																												29.0","EMorris																																																												30.0																																																																																								LGreene																																																												30.0"
Robinson MB,Regis OM,Jianmin Gao,Con,"IMusolino																																																												28.0																																																																																								LBorunda																																																												28.0","LMcCormack																																																												29.0																																																																																								EO'Sullivan																																																												30.0"
Horace Mann AZ,Arizona  HV,anne chang,Pro,"EAkbar																																																												28.5																																																																																								JZaidman																																																												28.5","AHossain																																																												28.0																																																																																								KVallamshetla																																																												28.0"
Lakeville North TZ,Newton South CY,Satvik Mahendra,Con,"RTung																																																												28.5																																																																																								EZheng																																																												28.5","AChandok																																																												29.5																																																																																								EYao																																																												29.0"
Walt Whitman AG,Regis DK,Tenzin Dadak,Con,"SAli																																																												29.0																																																																																								HGolub																																																												29.0","LDalven																																																												29.0																																																																																								FKearns																																																												29.0"
Shrewsbury IJ,West Windsor Plainsboro South CR,Nidhiya Menon,Con,"GIyer																																																												28.5																																																																																								SJonnalagadda																																																												29.0","VChandnani																																																												29.0																																																																																								BRanjan																																																												29.0"
Trinity LH,Lake Mary CK,Frank Garvey,Pro,"FHusain																																																												27.5																																																																																								ALi																																																												27.5","MKuruvilla																																																												27.0																																																																																								KCalla																																																												27.0"
Newton South HM,Lake Travis JS,Sarah Botsch-McGuinn,Con,"AMenon																																																												28.0																																																																																								EHurwitz																																																												28.5","SJoglekar																																																												29.0																																																																																								DShah																																																												29.5"
Pingry WP,Plano West KL,Cherie Wang,Con,"JPark																																																												29.5																																																																																								AWu																																																												29.5","AKapoor																																																												30.0																																																																																								ALohtia																																																												30.0"
Princeton Independent WS,Sidwell FG,Brian Kinney,Con,"AWu																																																												28.5																																																																																								ASama																																																												28.5","AFagell																																																												29.0																																																																																								HGarside																																																												29.0"
Westborough SJ,Robinson KP,Nisha Eapen,Pro,"AJoshi																																																												28.0																																																																																								ASeetha Raman																																																												29.0","VPanos																																																												29.0																																																																																								GKurtz																																																												28.0"
Regis LN,West Windsor Plainsboro South BP,Andrew Scheufele,Con,"PLiew																																																												29.0																																																																																								WNapoli																																																												28.5","GBatra																																																												29.5																																																																																								SPaul																																																												29.0"
Eden Prairie DV,Trinity AS,Tao Wang,Con,"KVirdi																																																												27.0																																																																																								RDeep																																																												27.5","SAchuthan																																																												29.5																																																																																								LSpitzer																																																												29.5"
