Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Cherry Hill HS East CR,Lexington VM,Eloisa Harper,Neg,28.0,30.0
City Honors JB,Harrison FW,David Asafu-Adjaye,Neg,29.1,29.2
Stuyvesant EM,Lake Highland Prep NA,David Asafu-Adjaye,Neg,28.8,29.4
St Luke's SM,Syosset AH,Fei-Lu Qian,Neg,29.0,29.5
Lake Highland Prep SS,Newark Science KR,Liam Nyberg,Neg,28.5,28.7
Holy Trinity Episcopal CH,Ridge AM,Nicholas Ford,Aff,29.3,29.2
Ridge AMe,Harrison AGa,Rose Larson,Neg,28.6,29.3
Lassiter HA,Bronx Science KS,Akhil Khade,Neg,27.0,28.0
Ridge SK,Stuyvesant MY,Joygill Moriah,Neg,29.1,29.4
Chapin AL,Waring MB,Garrett Bishop,Neg,28.5,29.3
Ardsley NN,Edgemont AS,Bryce Piotrowski,Aff,28.6,27.5
Lake Highland Prep JQ,Summit RA,Kit Ho,Aff,29.5,29.0
Brooklyn Technical AG,Harrison JB,Joygill Moriah,Neg,28.1,28.7
Stuyvesant EC,Northern Valley AC,Michelle Hu,Neg,28.3,29.0
Ridge HK,Marquette GY,Pamela Lee,Neg,27.8,28.0
Horace Greeley SG,Ridge MU,Charles Zenhausern,Aff,30.0,28.5
Isidore Newman GB,Stuyvesant GC,Tatum Zolkin,Neg,27.7,28.4
Brearley IL,Isidore Newman RH,Elijah Smith,Aff,28.5,28.4
King DS,Stuyvesant EJ,Carlos Jimenez,Neg,29.0,29.2
Memorial CS,Lake Highland Prep AC,David Jia,Aff,30.0,29.5
Chapin AF,Memorial AW,Chetan Hertzig,Neg,28.3,28.6
Newark Tech IS,Collegiate RA,Tatum Zolkin,Neg,27.3,29.2
Princeton Day MW,Mountain Lakes EW,Oscar Calipari,Neg,28.5,29.0
Unionville NG,Brooklyn Technical NM,Fei-Lu Qian,Neg,28.3,28.5
Lake Highland Prep CB,Summit MS,Abby Chen,Neg,28.7,28.8
Unionville AF,Newark Science ZC,Jouseline Alvarez,Neg,28.0,28.9
Stuyvesant AQ,Lake Highland Prep GM,Andrew Park,Neg,29.2,29.3
Northern Valley HK,Isidore Newman DC,Anthony Cui,Neg,28.7,28.9
Memorial EJ,Harrison AG,Temitope Ogundare,Neg,29.4,29.6
Strath Haven NS,Memorial BL,Jouseline Alvarez,Neg,28.4,28.8
Cary Acad LM,Isidore Newman BD,Bryce Piotrowski,Aff,28.9,27.9
Lawrenceville MM,Walt Whitman SC,Saied Beckford,Aff,29.5,29.3
Hunter AC,Pingry SH,Chloe Wolf,Aff,29.3,29.2
Horace Greeley SR,Harrison PB,Nathan Weimar,Neg,28.8,28.9
Flintridge Prep IL,Lawrenceville TH,Nicholas Ford,Aff,29.3,29.1
Hunter GK,Harrison KI,Ashley Lourenco,Neg,28.5,28.7
St Luke's MW,Lexington OO,David Jia,Neg,29.5,30.0
Wheatley AM,Stuyvesant YL,Garrett Bishop,Aff,29.5,29.0
Lake Highland Prep AD,Brooklyn Technical NG,Jonathan Waters,Aff,29.0,28.2
Lexington AL,Stuyvesant EL,Deborah Wus,Neg,28.7,29.0
Shrewsbury HZ,Horace Greeley AM,Brian McAninch,Neg,28.7,28.8
CR North JX,Brooklyn Technical RG,Eloisa Harper,Aff,30.0,27.0
Syosset JT,Edgemont YA,Saied Beckford,Aff,28.5,28.3
Syosset AP,Ridge AB,Oscar Calipari,Aff,29.0,28.5
Ridge MS,Flintridge Prep CX,Nathan Weimar,Neg,29.5,29.6
Acton-Boxborough NK,Edgemont AP,Blake Ziegler,Aff,29.8,29.7
Harrison AN,Collegiate MS,Ivelisse Tirado,Aff,28.5,28.4
Lassiter AC,Bronx Science ZY,Akhil Khade,Neg,28.0,28.2
Harrison JI,Brearley IM,Temitope Ogundare,Neg,27.1,27.2
Stuyvesant KS,Isidore Newman MB,Kathryn DeBois,Aff,28.5,28.4
Edgemont SS,Avon SJ,Amy Bourque,Neg,29.0,29.5
Cary Acad RP,Pittsburgh Central Catholic BH,Diane Macina,Aff,29.0,28.0
Stuyvesant CW,Montgomery Blair OR,Artem Gubenko,Neg,27.8,28.7
Vestavia Hills VZ,Lake Highland Prep SR,Brett Poggi,Neg,28.5,29.0
Collegiate OS,Isidore Newman SE,Chetan Hertzig,Neg,28.0,28.9
Horace Greeley CC,Edgemont VS,Blake Ziegler,Aff,29.4,27.7
