Aff,Neg,Judges,Votes,Win
Newton South MK,DebateDrills JC,"kishore Vattikuti																																						Aman Jha																																						Elysian Orlando","Neg																															Neg																															Aff","2-1																															NEG"
DuPont Manual I KF,BASIS Peoria In VG,"Joshua Cohen																																						Sarah Yu																																						Beth Cole","Neg																															Aff																															Aff","2-1																															AFF"
