Pro,Con,Judges,Votes,Win
Nueva AG,Strake Jesuit  LH,"Sheryl Kaczmarek																																						Jack Ave																																						Greg Achten","Pro																															Pro																															Pro","3-0																															PRO"
Avenues: The World CB,Harker LL,"Malcolm Davis																																						Zach Fleesler																																						Ishan Dubey","Con																															Con																															Con","3-0																															CON"
