Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harker NB,Marlborough WR,Adam Mimou,Neg,29.2,29.5
Peninsula ES,Marlborough SG,Asya Taylor,Neg,28.4,28.6
Peninsula BS,Marlborough HL,Allyson Spurlock,Aff,29.0,29.3
Peninsula DN,Harker SD,Joseph Barquin,Neg,29.2,29.3
Peninsula IK,Harker AA,Jonathan Meza,Neg,29.0,29.5
Peninsula AB,Harker SY,Chris Theis,Aff,29.0,28.9
Meadows ET,Marlborough FM,Jess Pimpton,Neg,28.0,29.0
Stanford OHS AY,West Des Moines Valley LS,Jonathan Meza,Aff,29.6,29.5
Peninsula EE,St Francis ZC,Jesus Jimenez,Neg,27.0,29.0
Marlborough MJ,Peninsula SL,Asya Taylor,Aff,30.0,29.9
Marlborough AM,Harker AP,Jared Burke,Aff,28.9,28.8
Brophy TJ,Peninsula SU,Chris Theis,Neg,28.8,28.9
Marlborough ED,Loyola NF,Ryan Knippel,Aff,29.0,27.0
Marlborough GA,Brophy YS,Brit Johnston,Aff,29.0,28.0
Valley Christian CL,Marlborough LS,Joey Antonelli,Neg,29.2,29.1
Marlborough KJ,West HS SLC AZ,Raymond Behnke,Aff,28.4,28.3
Peninsula KT,Marlborough LF,Brit Johnston,Neg,28.0,29.0
Peninsula KN,Marlborough SM,Alice Waters,Aff,29.8,29.2
West HS SLC BT,Marlborough EP,Raymond Behnke,Aff,29.3,28.3
Harker LC,Advanced Technologies JB,Conal Thomas-McGinnis,Aff,27.0,29.0
Harker VS,Peninsula WW,Elvis Pineda,Neg,28.8,28.9
Loyola RV,Meadows ZN,Vontrez White,Aff,29.3,29.2
Francis Parker RH,Marlborough JG,Gordon Krauss,Aff,28.6,28.5
Harker SS,Marlborough CS,Adam Mimou,Neg,28.9,29.0
Loyola TG,Davidson Academy Online RC,Asia Thomas,Aff,26.5,26.0
Peninsula AL,Marlborough PP,Alice Waters,Neg,29.1,29.3
Loyola MT,Marlborough ID,Asia Thomas,Aff,28.5,27.5
Advanced Technologies YM,Harker AC,Joseph Barquin,Neg,25.0,28.8
Milpitas DY,Marlborough RB,Ryan Knippel,Neg,28.0,29.0
Harker VL,Peninsula AY,Vontrez White,Neg,29.3,29.4
Marlborough PS,Loyola JM,Joey Antonelli,Aff,29.4,29.2
Marlborough MS,Harker TP,Gordon Krauss,Aff,28.6,28.5
