Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
St Francis ZC,Marlborough ID,Brit Johnston,Aff,28.0,27.0
West HS SLC AZ,Marlborough LS,Asya Taylor,Neg,28.5,28.6
Marlborough HL,Peninsula WW,Asya Taylor,Aff,29.7,29.5
Harker AA,Marlborough MS,Adam Mimou,Aff,29.2,29.1
Loyola MT,Marlborough PP,Quentin Clark,Neg,27.9,28.4
Meadows ET,Marlborough MJ,Gordon Krauss,Neg,28.4,29.3
Marlborough EP,Peninsula BS,Raymond Behnke,Neg,28.4,28.5
Marlborough RB,Harker VL,Jared Burke,Neg,28.7,28.9
Harker SS,Peninsula AY,Chris Theis,Neg,28.3,28.4
Francis Parker RH,Harker NB,Chris Theis,Neg,28.2,28.4
Peninsula DN,Brophy TJ,Jonathan Meza,Neg,29.1,30.0
Milpitas DY,Marlborough SM,Brit Johnston,Neg,28.9,29.0
Marlborough LF,West Des Moines Valley LS,Quentin Clark,Neg,28.3,28.4
Peninsula SL,West HS SLC BT,Vontrez White,Aff,29.3,29.2
Loyola JM,Harker AC,Adam Mimou,Aff,28.8,28.7
Peninsula ES,Advanced Technologies JB,Elvis Pineda,Aff,28.6,28.8
Harker TP,Peninsula AL,Joseph Barquin,Neg,28.8,29.2
Meadows ZN,Peninsula EE,Jonathan Meza,Aff,28.8,28.6
Harker LC,Davidson Academy Online RC,Asia Thomas,Aff,28.0,24.0
Marlborough ED,Loyola TG,Alice Waters,Neg,28.7,29.0
Marlborough PS,Peninsula IK,Allyson Spurlock,Neg,28.9,29.0
Brophy YS,Marlborough CS,Alice Waters,Neg,29.1,29.3
Marlborough KJ,Peninsula SU,Victor Jih,Neg,27.5,29.0
Marlborough GA,Loyola RV,Jared Burke,Aff,28.9,28.7
Valley Christian CL,Marlborough AM,Allyson Spurlock,Neg,28.8,29.1
Harker SY,Loyola NF,Asia Thomas,Aff,29.0,27.0
Harker SD,Marlborough JG,Joey Antonelli,Aff,29.5,28.9
Harker VS,Peninsula AB,Joseph Barquin,Neg,28.7,29.5
Advanced Technologies YM,Marlborough WR,Gordon Krauss,Neg,27.7,29.6
Marlborough FM,Harker AP,Joey Antonelli,Neg,29.0,29.3
Stanford OHS AY,Peninsula KT,Elvis Pineda,Aff,29.2,28.9
Bishop Gorman LM,Marlborough SG,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Peninsula KN,,,,,
