Pro,Con,Judges,Votes,Win
Bronx Science OS,Regis GG,"Saurabh Kapure																																						James Bailey																																						Akilah Akridge","Con																															Con																															Con","3-0																															CON"
Avenues: The World BC,Regis FM,"Grisel Reyes																																						Tanny Chang																																						Bill Foster","Con																															Pro																															Con","2-1																															CON"
Hunter WT,St Luke's MW,"Jack Smalls																																						Bia Takata																																						Patrick Yi","Con																															Pro																															Con","2-1																															CON"
Regis AD,Bronx Science BG,"Rena Nigam																																						Tania Giovannetti																																						Deepak Arora","Pro																															Con																															Con","2-1																															CON"
