Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Meadows TB,Marlborough SS,Henry Ediger,Aff,28.8,28.7
Fort Collins NB,Marlborough SM,Josh Mitchell,Neg,27.5,28.4
Highland LK,Marlborough SMe,Bryson Griffith,Neg,28.9,29.5
Fort Collins IO,Highland LP,Elizabeth Urie,Neg,27.0,28.0
Marlborough FM,Cheyenne East BE,Jason Clarke,Aff,29.5,28.5
Highland SM,Marlborough LS,Ethan Wall,Neg,28.3,28.7
Highland EL,Skyline WC,Jun Kwon,Neg,29.1,29.3
George Washington IF,West HS SLC LM,Yardley Rosas,Neg,28.3,28.6
Marlborough AM,Fort Collins CM,Cas Mulford,Aff,29.0,27.0
Park City MS,Marlborough PS,Myra Hicks,Neg,28.5,28.9
Fort Collins CH,Park City AB,Fariya Sharif,Neg,24.0,28.0
Marlborough OO,West HS SLC KS,John Shackelford,Aff,29.5,27.9
Cheyenne East NK,Marlborough SW,Lacy Sylvia,Aff,30.0,29.0
Marlborough LF,Skyline KS,Walter Bishop,Aff,29.1,29.0
Archbishop Mitty AG,Alta CC,Ryan Knippel,Neg,27.0,29.0
BASIS Chandler WI,Marlborough CS,Nate Tanner,Neg,29.0,29.1
