Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough SW,Park City MS,Ethan Wall,Aff,29.6,29.0
Marlborough SMe,Skyline WC,Josh Mitchell,Aff,29.2,28.7
Cheyenne East NK,Marlborough LS,Cas Mulford,Aff,28.5,28.0
West HS SLC KS,Fort Collins IO,Lacy Sylvia,Aff,28.0,30.0
Park City AB,Marlborough OO,Myra Hicks,Neg,28.5,29.5
Skyline KS,Marlborough PS,Henry Ediger,Neg,28.3,28.4
Highland SM,Cheyenne East BE,Jun Kwon,Neg,28.6,28.9
Fort Collins CM,Highland LK,Yardley Rosas,Aff,28.4,28.2
Marlborough SS,BASIS Chandler WI,August Brown,Aff,29.0,27.5
Marlborough CS,Meadows TB,Walter Bishop,Neg,29.0,29.5
West HS SLC LM,Marlborough LF,Elizabeth Urie,Aff,28.0,27.5
George Washington IF,Marlborough FM,Mia Carlos,Neg,29.0,30.0
Fort Collins NB,Highland EL,Steve Knell,Neg,27.0,27.1
Archbishop Mitty AG,Marlborough SM,Nate Tanner,Neg,28.3,28.4
Marlborough AM,Highland LP,Jason Clarke,Neg,29.0,29.6
Archbishop Mitty CP,Alta CC,Jacob Nails,Neg,28.5,29.0
