Pro,Con,Judges,Votes,Win
Horace Mann GY,St Luke's GG,"Darby Ginsberg																																						Ram Miller																																						Zhihua Jiang","Pro																															Con																															Pro","2-1																															PRO"
Thomas S. Wootton TP,Acton-Boxborough SS,"Aidan McPhee '23																																						Nicole Vournazos																																						Matthew Zhang","Pro																															Con																															Pro","2-1																															PRO"
Scarsdale LL,Trinity FY,"Tara Gill																																						M. Reza MALIHI																																						Selina Tang","Pro																															Con																															Con","2-1																															CON"
Sharon KS,Acton-Boxborough LJ,"Joshua Cohen																																						Grisel Reyes																																						David Levin","Con																															Con																															Con","3-0																															CON"
