Pro,Con,Judges,Votes,Win
Fairmont Prep SL,Campbell Hall DK,"Sabeeh Mirza																																						Eleni klostrakis																																						Kitiny Phumchun","Con																															Con																															Pro","2-1																															CON"
West PS,Burbank CS,"Ara Mehran																																						Doug Miller																																						Mallory Johnson","Con																															Con																															Con","3-0																															CON"
