Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Heights EP,Millard North JS,Jesse Nguyen,Neg,28.5,29.0
Norfolk HB,Barrington AC,Thomas Knudsen,Neg,28.7,29.2
Dulles AS,Marian EC,Isaac Chao,Aff,28.6,28.0
Olathe East AF,Iowa City West GS,Zein Saleh,Neg,28.7,28.8
Elkhorn North NK,West Des Moines Valley OS,Zach Thornhill,Neg,27.5,28.4
Sioux Falls Jefferson DT,Lincoln East MH,Toni Monette,Aff,29.0,29.0
Millard West MS,West Des Moines Valley JS,Mallory Henninger,Aff,29.0,26.0
Norfolk EL,Lincoln Southwest JA,Morgan Copeland,Aff,28.7,28.6
Stuyvesant PH,Millard West GH,David McGinnis,Neg,28.1,28.4
Iowa City West JL,Marian CM,Joshua Adegoke,Neg,29.2,29.4
Elkhorn North JM,West Des Moines Valley LR,Quinn Constantino,Neg,27.5,29.0
Lincoln Southwest KW,Milpitas VL,Chaitra Pirisingula,Aff,28.1,28.0
Lincoln Southwest MV,Lincoln Southeast CC,Katie Bays,Aff,28.5,28.0
Heights MW,Millard North SB,Grant McKeever,Neg,29.0,29.2
Lincoln East JM,Sioux Falls Jefferson TH,Sadaf Zahoor,Aff,29.0,28.9
Garland LA,West Des Moines Valley JB,Elena Belashchenko,Aff,29.5,28.5
Elkhorn North LR,Marian AM,Kristin Neary,Neg,29.0,29.5
East Chapel Hill AX,Elkhorn North SS,Conal Thomas-McGinnis,Aff,28.8,28.9
Stuyvesant DZ,West Des Moines Valley JN,Sripad Yadagiri,Aff,28.8,28.6
Millard North SD,Heights SC,Britton Teply,Aff,29.0,28.8
Heights CT,West Des Moines Valley SE,Lauren Chin,Aff,29.5,28.0
Lincoln East BH,West Des Moines Valley SN,SCOTT KOSLOW,Aff,28.4,28.0
Lincoln Southwest RM,West Des Moines Valley CS,Kevin Krouse,Neg,28.2,28.6
Olathe East QL,West Des Moines Valley JW,Victor Thoms,Aff,29.0,28.0
Lincoln Southwest MB,Elkhorn North AK,Andrew Shea,Aff,28.0,28.0
Millard North PA,Lincoln East KP,Joel Henson,Aff,27.0,29.0
Millard North KB,West Des Moines Valley LS,Quincy Tate,Neg,30.0,30.0
,West Des Moines Valley WS,,Neg BYE,Neg BYE,
