Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Hamilton CW,Palo Verde CB,Genevieve Gunnarson,Aff,29.0,28.0
West HS SLC LM,Hamilton CL,Victor Estrada,Aff,28.0,28.0
Desert Vista AY,Hector G Godinez Fundamental EC,Annisa Cardona,Aff,25.0,24.0
BASIS Peoria LZ,Alta SF,James Miller,Aff,30.0,29.0
McClintock DM,BASIS Scottsdale AV,Yanhua Chen,Aff,28.0,28.0
Palo Alto AC,BASIS Scottsdale MK,Annisa Cardona,Aff,25.0,24.0
Layton LN,Kent Denver IR,Kyle Hietala,Aff,28.0,27.7
Kent Denver CM,Nova 42 SR,Stefan Harmeling,Aff,29.0,28.0
Middle CG,BASIS Phoenix RS,Dave Becker,Neg,29.0,29.1
Lincoln AA,Cajon RT,jieyu shen,Aff,30.0,29.5
Cajon SP,BASIS Scottsdale SS,Kyle Hietala,Neg,28.2,28.9
BASIS Peoria YS,Dougherty Valley SV,Sherry Meng,Neg,28.7,28.8
West HS SLC SS,Archbishop Mitty AG,Niti Singhania,Aff,27.5,28.0
Westmont MS,Middle AS,Jacob Winter,Aff,27.0,26.0
Kent Denver AA,Dougherty Valley PN,Philimon Yosafat,Neg,28.5,28.7
Hamilton MM,Westmont AL,Stefan Harmeling,Aff,28.0,26.0
Advanced Technologies YM,Parker LH,Paddu Vedam,Aff,26.0,27.0
Palo Alto IK,Dougherty Valley SL,Victor Estrada,Neg,27.0,29.0
Brophy VF,Presentation CC,Ryan Knippel,Aff,29.0,27.0
BASIS Scottsdale TK,Corner Canyon WH,Sherry Meng,Aff,29.3,29.2
BASIS Peoria SK,Brophy VW,Rajini Chettipally,Neg,27.0,28.0
Hector G Godinez Fundamental ECe,Westmont AK,Rajini Chettipally,Neg,27.0,28.0
Hamilton NS,Parker MB,Paddu Vedam,Aff,28.8,26.3
Desert Vista AP,Archbishop Mitty AM,Anu Harindran,Aff,27.0,23.0
Kent Denver DG,Corner Canyon CF,Chongwoo Kim,Neg,29.5,29.6
McClintock DC,Brophy MS,Jyleesa Hampton,Neg,28.8,28.9
BASIS Scottsdale BH,BASIS Peoria EC,Asia Thomas,Neg,27.0,27.5
BASIS Peoria SR,Palo Alto AD,Yanhua Chen,Aff,28.0,27.5
BASIS Peoria AN,Parker SF,Vinay Singhania,Neg,24.0,25.0
Brophy TJ,Park City SV,Jasmin Vicente,Neg,29.5,29.6
BASIS Peoria VT,Kent Denver CH,Asia Thomas,Aff,28.5,28.0
Westmont MD,Desert Mountain KH,Genevieve Gunnarson,Neg,26.0,27.0
Albuquerque EG,Desert Vista SS,Chongwoo Kim,Neg,27.0,27.5
Middle DV,Park City LG,Jasmin Vicente,Neg,26.0,27.0
BASIS Phoenix SL,BASIS Peoria AR,James Miller,Aff,30.0,28.0
BASIS Scottsdale JV,Desert Vista JL,Jacob Winter,Aff,29.0,28.0
BASIS Peoria AK,BASIS Scottsdale AK,Dave Becker,Neg,28.9,29.5
BASIS Chandler HL,Cajon HT,Philimon Yosafat,Aff,28.7,28.5
Layton AB,,,,,
