Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Dougherty Valley HS,Hamilton GJ,Dave Becker,Neg,29.0,29.4
Albuquerque SS,Los Alamos EB,Jennifer LeSieur,Aff,28.2,28.0
BASIS Peoria AN,Westmont FC,Bethany McDonald,Aff,29.0,25.0
Dougherty Valley PN,Mountain House AK,Anu Harindran,Aff,26.0,24.0
Bellarmine  KR,Archbishop Mitty AM,Rajini Chettipally,Neg,28.0,29.0
Issaquah Independent AF,Kent Denver CM,Joey Antonelli,Neg,28.9,29.0
Montgomery DM,Dougherty Valley MJ,Philimon Yosafat,Neg,28.2,28.4
Mountain House MV,Hamilton CW,Paddu Vedam,Neg,27.5,28.5
Corner Canyon MS,Brophy MC,Tim Alderete,Neg,27.4,28.2
Westmont MS,BASIS Scottsdale EK,Cat Faucette,Aff,28.0,28.0
Desert Vista JL,Carlsbad PF,Reethu Jose,Aff,28.8,28.6
Arizona  SZ,Brophy AS,tyler bettilyon,Aff,28.5,28.0
Mountain House AR,Kent Denver IR,Meryem Anderoglu,Neg,27.3,28.0
Palo Verde CB,Dougherty Valley SV,Cat Faucette,Aff,29.0,29.0
Brophy AM,BASIS Scottsdale TK,Gabriel Sandoval,Neg,27.4,29.2
Park City AB,Kent Denver AA,Kyle Hietala,Aff,29.0,28.4
Highland LP,Palo Alto AC,Paul Li,Aff,29.0,28.0
Brophy AP,BASIS Chandler NJ,Dave Becker,Aff,29.5,28.7
McClintock DC,BASIS Peoria RG,Paddu Vedam,Neg,27.2,29.0
Mountain House HK,Park City GC,Caleb Liu,Aff,29.0,29.0
Clark FW,Palo Alto YZ,Noam Levinsky,Neg,28.5,28.0
Dougherty Valley SL,Coral Academy of Science Las Vegas ZK,Meryem Anderoglu,Aff,30.0,28.0
BASIS Chandler WI,Archbishop Mitty AGu,Tom Sawyer,Neg,26.5,27.0
Bellarmine  RS,SLC Independent LM,Caleb Liu,Neg,29.0,29.0
Park City MS,Westmont GK,Calvin Tyler,Aff,28.4,28.0
BASIS Scottsdale JV,Kent Denver DG,Joey Antonelli,Aff,28.8,28.7
BASIS Scottsdale AK,Westmont CM,Philimon Yosafat,Aff,29.0,28.0
BASIS Chandler HL,Westmont LZ,Anu Harindran,Aff,27.0,21.0
BASIS Peoria VU,Durham SJ,Jennifer LeSieur,Neg,28.0,28.5
Mountain House SG,Park City SV,Gabriel Sandoval,Neg,27.9,29.3
Brophy VW,Carlsbad NJ,Paul Li,Aff,29.5,29.0
Palo Alto DC,Albuquerque EG,Calvin Tyler,Neg,28.0,28.1
BASIS Scottsdale AV,Arcadia AM,Donald Poston,Neg,28.5,28.5
Highland LK,Archbishop Mitty JB,Tom Sawyer,Neg,29.0,29.4
Montgomery HL,Albuquerque AH,Bethany McDonald,Neg,27.5,28.5
Meadows TB,Archbishop Mitty RT,Donald Poston,Aff,29.5,28.0
Nova 42 EW,Adrienne C. Nelson OD,Chetan Urunkar,Aff,27.0,26.0
BASIS Peoria SR,Brophy NR,Kyle Hietala,Neg,28.7,28.8
Archbishop Mitty AG,Albuquerque VM,Dalton Richardson,Neg,28.5,28.5
Archbishop Mitty VM,Arcadia SB,Rajini Chettipally,Neg,28.0,29.0
BASIS Peoria SC,Archbishop Mitty CP,Bo Zeng,Neg,27.0,28.0
Corner Canyon SE,Meadows FR,Dalton Richardson,Aff,28.0,27.7
