Pro,Con,Judges,Votes,Win
Lakeville South MB,Lakeville North SZ,"Sophia Gustafson																																						Patrick Pope																																						yeqing tang","Pro																															Con																															Con","2-1																															CON"
Montgomery Blair LT,Harrisburg AB,"Naura Godar																																						Tony Raymer																																						Anja Waugh","Con																															Pro																															Pro","2-1																															PRO"
