Pro,Con,Judges,Votes,Win
Ames KE,Lakeville North SZ,"Maximilian Peters																																						Steve Haile																																						Rachel Overstreet","Con																															Con																															Con","3-0																															CON"
Montgomery Blair LT,Sioux Falls Jefferson KM,"Brooke Meints																																						Kerry Konda																																						Abhi Karri","Pro																															Con																															Pro","2-1																															PRO"
Theodore Roosevelt LH,Harrisburg AB,"Olivia Johnson																																						yeqing tang																																						Mizzan Dollisso","Con																															Con																															Pro","2-1																															CON"
Lakeville South MB,Aberdeen Central BR,"Sophia Gustafson																																						Naura Godar																																						Zach Harnden","Pro																															Con																															Pro","2-1																															PRO"
Millard North PG,Lincoln East IX,"Maddie Cook																																						Sally Pies																																						Tony Raymer","Con																															Con																															Con","3-0																															CON"
Lakeville North TT,Theodore Roosevelt TB,"Anja Waugh																																						Ryan Magalhaes																																						Marisa Mayo","Con																															Pro																															Pro","2-1																															PRO"
Theodore Roosevelt GA,Brookings SS,"Danielle Harms																																						Patrick Pope																																						Serena Schadl","Pro																															Con																															Pro","2-1																															PRO"
Brookings HN,Lakeville North LM,"Loc Nguyen																																						Jeff Thormodsgard																																						Angelica Mercado-Ford","Con																															Pro																															Pro","2-1																															PRO"
