Pro,Con,Judges,Votes,Win
Brookings HN,Lakeville North SZ,"Jesse Meyer																																						Anja Waugh																																						Ryan Magalhaes","Con																															Pro																															Con","2-1																															CON"
Montgomery Blair LT,Theodore Roosevelt GA,"Patrick Pope																																						Maddie Cook																																						Sally Pies","Con																															Pro																															Pro","2-1																															PRO"
Harrisburg AB,Lakeville North TT,"Sophia Gustafson																																						Jeff Thormodsgard																																						Marisa Mayo","Pro																															Pro																															Pro","3-0																															PRO"
Lakeville South MB,Lincoln East IX,"Kerry Konda																																						yeqing tang																																						Naura Godar","Pro																															Pro																															Pro","3-0																															PRO"
